t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,263593631,4470,0,-5.76,-3.05,-2.96,-2.77
0.568,264161631,4480,0,-6.0,-3.15,-2.96,-2.87
