t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,211310634,3550,0,-6.0,-3.05,-2.77,-2.77
0.568,211878634,3560,0,-5.76,-2.96,-2.77,-2.77
1.136,212446634,3570,0,-5.76,-2.96,-2.77,-2.68
1.703998,213014632,3580,0,-5.76,-2.96,-2.77,-2.77
