t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,259047636,4390,0,-5.76,-3.05,-2.96,-2.77
0.567995,259615631,4400,0,-6.0,-2.96,-2.77,-2.87
