t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,608492636,10540,0,-6.0,-3.05,-2.77,-2.77
0.567995,609060631,10550,0,-6.0,-2.96,-2.77,-2.77
