t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,466438631,8040,0,-6.0,-3.05,-2.87,-2.68
0.568,467006631,8050,0,-6.0,-2.96,-2.77,-2.77
1.136,467574631,8060,0,-5.76,-2.96,-2.87,-2.77
1.704004,468142635,8070,0,-6.0,-3.05,-2.96,-2.87
2.272,468710631,8080,0,-6.0,-3.05,-2.77,-2.77
