t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
0.0,413025631,7100,0,-6.0,-3.05,-2.68,-2.68
0.568,413593631,7110,0,-5.76,-2.96,-2.77,-2.77
1.13839,414164021,7120,0,-5.76,-2.96,-2.68,-2.77
