timestamp,seq,solenoids,P_0,P_1,P_2,P_3
9681001,0,0000000000000000,0,0,2412,0
10380863,20,0000000000000000,0,0,2412,0
11080861,40,0000000000000000,0,0,2412,0
11780861,60,0000000000000000,0,0,2412,0
12480862,80,0000000000000000,0,0,2412,0
13180863,100,0000000000000000,0,0,2413,0
13880863,120,0000000000000000,0,0,2412,0
14580862,140,0000000000000000,0,0,2412,0
16000000,160,0000000000000000,0,0,2412,0
17000000,170,0000000000000000,0,0,2412,0
18000000,180,0000000000000000,0,0,2412,0
19000000,190,0000000000000000,0,0,2412,0
20000000,200,0000000000000000,0,0,2412,0
21000000,210,0000000000000000,0,0,2412,0
22000000,220,0000000000000000,0,0,2412,0
23000000,230,0000000000000000,0,0,2412,0
24000000,240,0000000000000000,0,0,2412,0
25000000,250,0000000000000000,0,0,2412,0
26000000,260,0000000000000000,0,0,2412,0
27000000,270,0000000000000000,0,0,2412,0
28000000,280,0000000000000000,0,0,2412,0
29000000,290,0000000000000000,0,0,2412,0
30000000,300,0000000000000000,0,0,2412,0
31000000,310,0000000000000000,0,0,2412,0
32000000,320,0000000000000000,0,0,2412,0
33000000,330,0000000000000000,0,0,2412,0
34000000,340,0000000000000000,0,0,2412,0
35000000,350,0000000000000000,0,0,2412,0
36000000,360,0000000000000000,0,0,2412,0
37000000,370,0000000000000000,0,0,2412,0
38000000,380,0000000000000000,0,0,2412,0
39000000,390,0000000000000000,0,0,2412,0
40000000,400,0000000000000000,2410,0,2412,0
41000000,410,0000000000000000,2410,0,2412,0
42000000,420,0000000000000000,2411,0,2412,0
43000000,430,0000000000000000,2410,0,2412,0
44000000,440,0000000000000000,2410,0,2412,0
45000000,450,0000000000000000,2410,0,2412,0
46000000,460,0000000000000000,2410,0,2412,0
47000000,470,0000000000000000,2410,0,2412,2413
48000000,480,0000000000000000,2410,0,2412,2412
49000000,490,0000000000000000,2410,0,2412,2413
50000000,500,0000000000000000,2410,0,2412,2412
51000000,510,0000000000000000,2410,0,2412,2413
52000000,520,0000000000000000,2410,0,2412,2412
53000000,530,0000000000000000,2410,0,2412,2413
54000000,540,0000000000000000,2410,0,2412,2413
55000000,550,0000000000000000,2410,0,2412,2412
56000000,560,0000000000000000,2410,0,2412,2413
57000000,570,0000000000000000,2410,0,2412,2412
58000000,580,0000000000000000,2410,0,2412,2413
59000000,590,0000000000000000,2410,0,2412,2413
60000000,600,0000000000000000,2410,0,2412,2413
61000000,610,0000000000000000,2410,0,2412,2413
62000000,620,0000000000000000,2410,0,2412,2413
63000000,630,0000000000000000,2410,0,2412,2413
64000000,640,0000000000000000,2410,0,2412,2413
65000000,650,0000000000000000,2410,0,2412,2413
66000000,660,0000000000000000,2410,0,2412,2413
67000000,670,0000000000000000,2410,0,2412,2413
68000000,680,0000000000000000,2410,0,2412,2413
69000000,690,0000000000000000,2410,0,2412,2413
70000000,700,0000000000000000,2410,0,2412,2413
71000000,710,0000000000000000,2410,0,2412,2413
72000000,720,0000000000000000,2410,0,2412,2413
73000000,730,0000000000000000,2410,0,2412,2413
74000000,740,0000000000000000,2410,0,2412,2413
75000000,750,0000000000000000,2410,0,2412,2413
76000000,760,0000000000000000,2410,0,2412,2413
77000000,770,0000000000000000,2410,0,2412,2413
78000000,780,0000000000000000,2410,0,2412,2413
79000000,790,0000000000000000,2410,0,2412,2413
80000000,800,0000000000000000,2410,0,2412,2413
81000000,810,0000000000000000,2410,0,2412,2413
82000000,820,0000000000000000,2410,0,2412,2413
83000000,830,0000000000000000,2410,0,2412,2413
84000000,840,0000000000000000,2410,0,2412,2413
85000000,850,0000000000000000,2410,0,2412,2413
86000000,860,0000000000000000,2410,0,2412,2413
87000000,870,0000000000000000,2410,2410,2412,2413
88000000,880,0000000000000000,2410,2409,2412,2413
89000000,890,0000000000000000,2410,2409,2412,2413
90000000,900,0000000000000000,2410,2410,2412,2413
91000000,910,0000000000000000,2410,2410,2412,2413
92000000,920,0000000000000000,2410,2410,2412,2413
93000000,930,0000000000000000,2410,2408,2412,2413
94000000,940,0000000000000000,2410,2409,2412,2413
95000000,950,0000000000000000,2410,2410,2412,2413
96000000,960,0000000000000000,2410,2410,2412,2413
97000000,970,0000000000000000,2410,2418,2412,2413
98000000,980,0000000000000000,2410,2419,2412,2413
99000000,990,0000000000000000,2410,2417,2412,2413
100000000,1000,0000000000000000,2410,2418,2412,2413
101000000,1010,0000000000000000,2410,2420,2412,2413
102000000,1020,0000000000000000,2410,2420,2412,2413
103000000,1030,0000000000000000,2410,2420,2412,2413
104000000,1040,0000000000000000,2410,2419,2412,2413
105000000,1050,0000000000000000,2410,2417,2412,2413
106000000,1060,0000000000000000,2410,2416,2412,2413
107000000,1070,0000000000000000,2410,2416,2412,2413
108000000,1080,0000000000000000,2410,2416,2412,2413
109000000,1090,0000000000000000,2410,2415,2412,2413
110000000,1100,0000000000000000,2410,2417,2412,2413
