timestamp,seq,solenoids,P_0,P_1,P_2,P_3
1146632928,20010,0000000000000000,2642,2634,2636,2637
1147200635,20020,0000000000000000,2641,2634,2636,2637
1147768631,20030,0000000000000000,2642,2633,2636,2637
1149472633,20060,0000000000000000,2642,2634,2636,2638
1150040633,20070,0000000000000000,2642,2634,2637,2638
1150608635,20080,0000000000000000,2641,2633,2636,2637
1151176633,20090,0000000000000000,2641,2634,2637,2637
1151744635,20100,0000000000000000,2641,2634,2636,2637
1152884461,20120,0000000000000000,2641,2634,2637,2637
1153452631,20130,0000000000000000,2642,2634,2636,2637
1154588634,20150,0000000000000000,2641,2634,2637,2637
1155156631,20160,0000000000000000,2641,2633,2637,2638
1155724631,20170,0000000000000000,2641,2634,2636,2637
