timestamp,seq,solenoids,P_0,P_1,P_2,P_3
11782863,60,0000000000000000,2410,2409,2411,2409
12482864,80,0000000000000000,2410,2408,2412,2411
13182864,100,0000000000000000,2410,2409,2409,2409
13882864,120,0000000000000000,2408,2408,2410,2411
14582864,140,0000000000000000,2410,2406,2412,2408
16000000,160,0000000000000000,2411,2409,2413,2409
17000000,170,0000000000000000,2407,2410,2410,2410
18000000,180,0000000000000000,2410,2409,2412,2410
19000000,190,0000000000000000,2409,2409,2411,2409
20000000,200,0000000000000000,2409,2409,2411,2408
21000000,210,0000000000000000,2408,2407,2410,2410
22000000,220,0000000000000000,2408,2408,2410,2408
23000000,230,0000000000000000,2410,2408,2410,2408
24000000,240,0000000000000000,2409,2410,2410,2410
25000000,250,0000000000000000,2408,2409,2410,2409
26000000,260,0000000000000000,2408,2408,2409,2409
27000000,270,0000000000000000,2409,2408,2410,2410
28000000,280,0000000000000000,2408,2409,2410,2410
29000000,290,0000000000000000,2409,2407,2410,2410
30000000,300,0000000000000000,2410,2407,2410,2410
31000000,310,0000000000000000,2410,2409,2411,2409
32000000,320,0000000000000000,2409,2408,2409,2410
33000000,330,0000000000000000,2409,2408,2411,2409
34000000,340,0000000000000000,2408,2408,2411,2408
35000000,350,0000000000000000,2409,2408,2410,2409
36000000,360,0000000000000000,2410,2409,2412,2410
37000000,370,0000000000000000,2409,2409,2410,2409
38000000,380,0000000000000000,2409,2408,2410,2410
39000000,390,0000000000000000,2408,2408,2411,2410
40000000,400,0000000000000000,2409,2409,2411,2408
41000000,410,0000000000000000,2407,2408,2411,2409
42000000,420,0000000000000000,2410,2408,2411,2409
43000000,430,0000000000000000,2409,2409,2410,2409
44000000,440,0000000000000000,2409,2410,2411,2409
45000000,450,0000000000000000,2408,2407,2411,2409
46000000,460,0000000000000000,2409,2409,2410,2409
47000000,470,0000000000000000,2409,2408,2410,2409
48000000,480,0000000000000000,2408,2408,2412,2410
49000000,490,0000000000000000,2410,2410,2411,2410
50000000,500,0000000000000000,2409,2407,2412,2411
51000000,510,0000000000000000,2409,2409,2411,2410
52000000,520,0000000000000000,2410,2410,2410,2410
53000000,530,0000000000000000,2408,2408,2411,2410
54000000,540,0000000000000000,2409,2409,2410,2409
55000000,550,0000000000000000,2408,2407,2410,2408
56000000,560,0000000000000000,2409,2409,2410,2409
57000000,570,0000000000000000,2408,2408,2413,2409
58000000,580,0000000000000000,2410,2409,2410,2410
59000000,590,0000000000000000,2410,2408,2410,2409
60000000,600,0000000000000000,2409,2409,2411,2410
61000000,610,0000000000000000,2410,2408,2410,2411
62000000,620,0000000000000000,2409,2409,2410,2409
63000000,630,0000000000000000,2408,2408,2410,2410
64000000,640,0000000000000000,2410,2408,2409,2409
65000000,650,0000000000000000,2408,2408,2410,2411
66000000,660,0000000000000000,2408,2409,2412,2409
67000000,670,0000000000000000,2410,2409,2411,2410
68000000,680,0000000000000000,2408,2409,2410,2409
69000000,690,0000000000000000,2409,2408,2410,2410
70000000,700,0000000000000000,2408,2408,2411,2411
71000000,710,0000000000000000,2408,2409,2410,2410
72000000,720,0000000000000000,2410,2408,2411,2410
73000000,730,0000000000000000,2408,2409,2411,2408
74000000,740,0000000000000000,2410,2410,2411,2410
75000000,750,0000000000000000,2409,2408,2411,2408
76000000,760,0000000000000000,2408,2408,2410,2410
77000000,770,0000000000000000,2407,2408,2410,2411
78000000,780,0000000000000000,2408,2409,2411,2411
79000000,790,0000000000000000,2408,2408,2411,2408
80000000,800,0000000000000000,2409,2408,2410,2408
81000000,810,0000000000000000,2408,2408,2410,2410
82000000,820,0000000000000000,2408,2408,2411,2409
83000000,830,0000000000000000,2409,2408,2410,2409
84000000,840,0000000000000000,2407,2409,2410,2408
85000000,850,0000000000000000,2408,2407,2411,2410
86000000,860,0000000000000000,2408,2407,2411,2409
87000000,870,0000000000000000,2410,2408,2411,2409
88000000,880,0000000000000000,2408,2409,2411,2409
89000000,890,0000000000000000,2410,2409,2411,2409
90000000,900,0000000000000000,2408,2409,2411,2410
91000000,910,0000000000000000,2409,2407,2410,2410
92000000,920,0000000000000000,2410,2409,2410,2410
93000000,930,0000000000000000,2409,2408,2410,2408
94000000,940,0000000000000000,2410,2407,2413,2409
95000000,950,0000000000000000,2409,2408,2411,2410
96000000,960,0000000000000000,2408,2410,2411,2409
97000000,970,0000000000000000,2410,2407,2412,2408
98000000,980,0000000000000000,2408,2408,2410,2409
99000000,990,0000000000000000,2408,2409,2410,2409
100000000,1000,0000000000000000,2408,2408,2410,2409
101000000,1010,0000000000000000,2410,2408,2410,2411
102000000,1020,0000000000000000,2408,2408,2411,2410
103000000,1030,0000000000000000,2408,2409,2412,2409
104000000,1040,0000000000000000,2408,2408,2411,2409
105000000,1050,0000000000000000,2408,2408,2411,2411
106000000,1060,0000000000000000,2409,2409,2411,2410
107000000,1070,0000000000000000,2409,2408,2410,2409
108000000,1080,0000000000000000,2409,2408,2410,2408
109000000,1090,0000000000000000,2410,2408,2411,2409
110000000,1100,0000000000000000,2409,2408,2412,2409
111000000,1110,0000000000000000,2409,2408,2411,2409
112000000,1120,0000000000000000,2408,2408,2411,2410
113000000,1130,0000000000000000,2409,2409,2410,2408
114000000,1140,0000000000000000,2409,2408,2410,2410
115000000,1150,0000000000000000,2409,2408,2413,2409
116000000,1160,0000000000000000,2409,2407,2411,2407
117000000,1170,0000000000000000,2409,2408,2411,2409
118000000,1180,0000000000000000,2408,2407,2410,2408
119000000,1190,0000000000000000,2409,2408,2411,2409
120000000,1200,0000000000000000,2408,2409,2410,2409
121000000,1210,0000000000000000,2410,2410,2410,2408
122000000,1220,0000000000000000,2409,2408,2410,2408
123000000,1230,0000000000000000,2408,2409,2411,2409
124000000,1240,0000000000000000,2408,2407,2411,2409
125000000,1250,0000000000000000,2407,2408,2412,2409
126000000,1260,0000000000000000,2408,2408,2411,2408
127000000,1270,0000000000000000,2409,2409,2410,2409
