time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-625.000,-625.000,-625.000,-625.000
0.214999,-625.000,-625.000,-625.000,-625.000
0.225411,-625.000,-625.000,-625.000,-625.000
0.235835,-625.000,-625.000,-625.000,-625.000
0.246260,-625.000,-625.000,-625.000,-625.000
0.256683,-625.000,-625.000,-625.000,-625.000
0.267108,-625.000,-625.000,-625.000,-625.000
0.277531,-625.000,-625.000,-625.000,-625.000
0.287955,-625.000,-625.000,-625.000,-625.000
0.298380,-625.000,-625.000,-625.000,-625.000
0.308803,-625.000,-625.000,-625.000,-625.000
0.519999,-625.000,-625.000,-625.000,-625.000
0.530411,-625.000,-625.000,-625.000,-625.000
0.540835,-625.000,-625.000,-625.000,-625.000
0.551260,-625.000,-625.000,-625.000,-625.000
0.561683,-625.000,-625.000,-625.000,-625.000
0.572108,-625.000,-625.000,-625.000,-625.000
0.582531,-625.000,-625.000,-625.000,-625.000
0.592955,-625.000,-625.000,-625.000,-625.000
0.603380,-625.000,-625.000,-625.000,-625.000
0.613803,-625.000,-625.000,-625.000,-625.000
0.825000,-625.000,-625.000,-625.000,-625.000
0.835412,-625.000,-625.000,-625.000,-625.000
0.845835,-625.000,-625.000,-625.000,-625.000
0.856260,-625.000,-625.000,-625.000,-625.000
0.866683,-625.000,-625.000,-625.000,-625.000
0.877108,-625.000,-625.000,-625.000,-625.000
0.887531,-625.000,-625.000,-625.000,-625.000
0.897955,-625.000,-625.000,-625.000,-625.000
0.908380,-625.000,-625.000,-625.000,-625.000
0.918803,-625.000,-625.000,-625.000,-625.000
1.129999,-625.000,-625.000,-625.000,-625.000
1.140411,-625.000,-625.000,-625.000,-625.000
1.150835,-625.000,-625.000,-625.000,-625.000
1.161260,-625.000,-625.000,-625.000,-625.000
1.171683,-625.000,-625.000,-625.000,-625.000
1.182108,-625.000,-625.000,-625.000,-625.000
1.192531,-625.000,-625.000,-625.000,-625.000
1.202955,-625.000,-625.000,-625.000,-625.000
1.213380,-625.000,-625.000,-625.000,-625.000
1.223803,-625.000,-625.000,-625.000,-625.000
1.434999,-625.000,-625.000,-625.000,-625.000
1.445411,-625.000,-625.000,-625.000,-625.000
1.455835,-625.000,-625.000,-625.000,-625.000
1.466260,-625.000,-625.000,-625.000,-625.000
1.476683,-625.000,-625.000,-625.000,-625.000
1.487108,-625.000,-625.000,-625.000,-625.000
1.497531,-625.000,-625.000,-625.000,-625.000
1.507955,-625.000,-625.000,-625.000,-625.000
1.518380,-625.000,-625.000,-625.000,-625.000
1.528803,-625.000,-625.000,-625.000,-625.000
1.739999,-625.000,-625.000,-625.000,-625.000
1.750411,-625.000,-625.000,-625.000,-625.000
1.760835,-625.000,-625.000,-625.000,-625.000
1.771260,-625.000,-625.000,-625.000,-625.000
1.781683,-625.000,-625.000,-625.000,-625.000
1.792108,-625.000,-625.000,-625.000,-625.000
1.802531,-625.000,-625.000,-625.000,-625.000
1.812955,-625.000,-625.000,-625.000,-625.000
1.823380,-625.000,-625.000,-625.000,-625.000
1.833803,-625.000,-625.000,-625.000,-625.000
2.045000,-625.000,-625.000,-625.000,-625.000
2.055411,-625.000,-625.000,-625.000,-625.000
2.065835,-625.000,-625.000,-625.000,-625.000
2.076260,-625.000,-625.000,-625.000,-625.000
2.086683,-625.000,-625.000,-625.000,-625.000
2.097108,-625.000,-625.000,-625.000,-625.000
2.107531,-625.000,-625.000,-625.000,-625.000
2.117955,-625.000,-625.000,-625.000,-625.000
2.128380,-625.000,-625.000,-625.000,-625.000
2.138803,-625.000,-625.000,-625.000,-625.000
2.349999,-625.000,-625.000,-625.000,-625.000
2.360411,-625.000,-625.000,-625.000,-625.000
2.370835,-625.000,-625.000,-625.000,-625.000
2.381260,-625.000,-625.000,-625.000,-625.000
2.391683,-625.000,-625.000,-625.000,-625.000
2.402108,-625.000,-625.000,-625.000,-625.000
2.412531,-625.000,-625.000,-625.000,-625.000
2.422955,-625.000,-625.000,-625.000,-625.000
2.433380,-625.000,-625.000,-625.000,-625.000
2.443803,-625.000,-625.000,-625.000,-625.000
2.654999,-625.000,-625.000,-625.000,-625.000
2.665412,-625.000,-625.000,-625.000,-625.000
2.675835,-625.000,-625.000,-625.000,-625.000
2.686260,-625.000,-625.000,-625.000,-625.000
2.696683,-625.000,-625.000,-625.000,-625.000
2.707108,-625.000,-625.000,-625.000,-625.000
2.717531,-625.000,-625.000,-625.000,-625.000
2.727955,-625.000,-625.000,-625.000,-625.000
2.738380,-625.000,-625.000,-625.000,-625.000
2.748803,-625.000,-625.000,-625.000,-625.000
2.959999,-625.000,-625.000,-625.000,-625.000
2.970411,-625.000,-625.000,-625.000,-625.000
2.980835,-625.000,-625.000,-625.000,-625.000
2.991260,-625.000,-625.000,-625.000,-625.000
3.001683,-625.000,-625.000,-625.000,-625.000
3.012108,-625.000,-625.000,-625.000,-625.000
3.022531,-625.000,-625.000,-625.000,-625.000
3.032955,-625.000,-625.000,-625.000,-625.000
3.043380,-625.000,-625.000,-625.000,-625.000
3.053803,-625.000,-625.000,-625.000,-625.000
3.264999,-625.000,-625.000,-625.000,-625.000
3.275412,-625.000,-625.000,-625.000,-625.000
3.285835,-625.000,-625.000,-625.000,-625.000
3.296260,-625.000,-625.000,-625.000,-625.000
3.306683,-625.000,-625.000,-625.000,-625.000
3.317108,-625.000,-625.000,-625.000,-625.000
3.327531,-625.000,-625.000,-625.000,-625.000
3.337955,-625.000,-625.000,-625.000,-625.000
3.348380,-625.000,-625.000,-625.000,-625.000
3.358803,-625.000,-625.000,-625.000,-625.000
3.569999,-625.000,-625.000,-625.000,-625.000
3.580412,-625.000,-625.000,-625.000,-625.000
3.590835,-625.000,-625.000,-625.000,-625.000
3.601260,-625.000,-625.000,-625.000,-625.000
3.611683,-625.000,-625.000,-625.000,-625.000
3.622108,-625.000,-625.000,-625.000,-625.000
3.632531,-625.000,-625.000,-625.000,-625.000
3.642955,-625.000,-625.000,-625.000,-625.000
3.653380,-625.000,-625.000,-625.000,-625.000
3.663803,-625.000,-625.000,-625.000,-625.000
3.875000,-625.000,-625.000,-625.000,-625.000
3.885411,-625.000,-625.000,-625.000,-625.000
3.895835,-625.000,-625.000,-625.000,-625.000
3.906260,-625.000,-625.000,-625.000,-625.000
3.916683,-625.000,-625.000,-625.000,-625.000
3.927108,-625.000,-625.000,-625.000,-625.000
3.937531,-625.000,-625.000,-625.000,-625.000
3.947955,-625.000,-625.000,-625.000,-625.000
3.958380,-625.000,-625.000,-625.000,-625.000
3.968803,-625.000,-625.000,-625.000,-625.000
4.179999,-625.000,-625.000,-625.000,-625.000
4.190411,-625.000,-625.000,-625.000,-625.000
4.200835,-625.000,-625.000,-625.000,-625.000
4.211260,-625.000,-625.000,-625.000,-625.000
4.221683,-625.000,-625.000,-625.000,-625.000
4.232108,-625.000,-625.000,-625.000,-625.000
4.242531,-625.000,-625.000,-625.000,-625.000
4.252955,-625.000,-625.000,-625.000,-625.000
4.263380,-625.000,-625.000,-625.000,-625.000
4.273803,-625.000,-625.000,-625.000,-625.000
4.484999,-625.000,-625.000,-625.000,-625.000
4.495412,-625.000,-625.000,-625.000,-625.000
4.505835,-625.000,-625.000,-625.000,-625.000
4.516260,-625.000,-625.000,-625.000,-625.000
4.526683,-625.000,-625.000,-625.000,-625.000
4.537108,-625.000,-625.000,-625.000,-625.000
4.547531,-625.000,-625.000,-625.000,-625.000
4.557955,-625.000,-625.000,-625.000,-625.000
4.568380,-625.000,-625.000,-625.000,-625.000
4.578803,-625.000,-625.000,-625.000,-625.000
4.789999,-625.000,-625.000,-625.000,-625.000
4.800412,-625.000,-625.000,-625.000,-625.000
4.810835,-625.000,-625.000,-625.000,-625.000
4.821260,-625.000,-625.000,-625.000,-625.000
4.831683,-625.000,-625.000,-625.000,-625.000
4.842108,-625.000,-625.000,-625.000,-625.000
4.852531,-625.000,-625.000,-625.000,-625.000
4.879998,-625.000,-625.000,-625.000,-625.000
4.979998,-625.000,-625.000,-625.000,-625.000
5.079998,-625.000,-625.000,-625.000,-625.000
5.291000,-625.000,-625.000,-625.000,-625.000
5.301412,-625.000,-625.000,-625.000,-625.000
5.379998,-625.000,-625.000,-625.000,-625.000
5.479998,-625.000,-625.000,-625.000,-625.000
5.579998,-625.000,-625.000,-625.000,-625.000
5.679998,-625.000,-625.000,-625.000,-625.000
5.779998,-625.000,-625.000,-625.000,-625.000
5.879998,-625.000,-625.000,-625.000,-625.000
5.979998,-625.000,-625.000,-625.000,-625.000
6.079998,-625.000,-625.000,-625.000,-625.000
6.290999,-625.000,-625.000,-625.000,-625.000
6.301412,-625.000,-625.000,-625.000,-625.000
6.379998,-625.000,-625.000,-625.000,-625.000
6.479998,-625.000,-625.000,-625.000,-625.000
6.579998,-625.000,-625.000,-625.000,-625.000
6.679998,-625.000,-625.000,-625.000,-625.000
6.779998,-625.000,-625.000,-625.000,-625.000
6.879998,-625.000,-625.000,-625.000,-625.000
6.979998,-625.000,-625.000,-625.000,-625.000
7.079998,-625.000,-625.000,-625.000,-625.000
7.290999,-625.000,-625.000,-625.000,-625.000
7.301412,-625.000,-625.000,-625.000,-625.000
7.379998,-625.000,-625.000,-625.000,-625.000
7.479998,-625.000,-625.000,-625.000,-625.000
7.579998,-625.000,-625.000,-625.000,-625.000
7.679998,-625.000,-625.000,-625.000,-625.000
7.779998,-625.000,-625.000,-625.000,-625.000
7.879998,-625.000,-625.000,-625.000,-625.000
7.979998,-625.000,-625.000,-625.000,-625.000
8.079998,-625.000,-625.000,-625.000,-625.000
8.291000,-625.000,-625.000,-625.000,-625.000
8.301411,-625.000,-625.000,-625.000,-625.000
8.379998,-625.000,-625.000,-625.000,-625.000
8.479998,-625.000,-625.000,-625.000,-625.000
8.579998,-625.000,-625.000,-625.000,-625.000
8.679998,-625.000,-625.000,-625.000,-625.000
8.779998,-625.000,-625.000,-625.000,-625.000
8.879998,-625.000,-625.000,-625.000,-625.000
8.979998,-625.000,-625.000,-625.000,-625.000
9.079998,-625.000,-625.000,-625.000,-625.000
9.290999,-625.000,-625.000,-625.000,-625.000
9.301412,-625.000,-625.000,-625.000,-625.000
9.379998,-625.000,-625.000,-625.000,-625.000
9.479998,-625.000,-625.000,-625.000,-625.000
9.579998,-625.000,-625.000,-625.000,-625.000
9.679998,-625.000,-625.000,-625.000,-625.000
9.779998,-625.000,-625.000,-625.000,-625.000
9.879998,-625.000,-625.000,-625.000,-625.000
9.979998,-625.000,-625.000,-625.000,-625.000
10.079998,-625.000,-625.000,-625.000,-625.000
10.290999,-625.000,-625.000,-625.000,-625.000
10.301411,-625.000,-625.000,-625.000,-625.000
10.379998,-625.000,-625.000,-625.000,-625.000
10.479998,-625.000,-625.000,-625.000,-625.000
10.579998,-625.000,-625.000,-625.000,-625.000
10.679998,-625.000,-625.000,-625.000,-625.000
10.779998,-625.000,-625.000,-625.000,-625.000
10.879998,-625.000,-625.000,-625.000,-625.000
10.979998,-625.000,-625.000,-625.000,-625.000
11.079998,-625.000,-625.000,-625.000,-625.000
11.290999,-625.000,-625.000,-625.000,-625.000
11.301412,-625.000,-625.000,-625.000,-625.000
11.379998,-625.000,-625.000,-625.000,-625.000
11.479998,-625.000,-625.000,-625.000,-625.000
11.579998,-625.000,-625.000,-625.000,-625.000
11.679998,-625.000,-625.000,-625.000,-625.000
