time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-625.000,-625.000,-625.000,-58.967
0.015354,-625.000,-625.000,-625.000,-60.139
0.030698,-625.000,-625.000,-625.000,-59.670
0.046052,-625.000,-625.000,-625.000,-59.436
0.061407,-625.000,-625.000,-625.000,-59.436
0.076762,-625.000,-625.000,-625.000,-59.905
0.092116,-625.000,-625.000,-625.000,-59.201
0.107470,-625.000,-625.000,-625.000,-60.608
0.122825,-625.000,-625.000,-625.000,-59.670
0.138180,-625.000,-625.000,-625.000,-60.139
0.153535,-625.000,-625.000,-625.000,-59.436
0.168889,-625.000,-625.000,-625.000,-60.139
0.184244,-625.000,-625.000,-625.000,-59.905
0.199599,-625.000,-625.000,-625.000,-59.436
0.214953,-625.000,-625.000,-625.000,-59.670
0.230308,-625.000,-625.000,-625.000,-60.139
0.245664,-625.000,-625.000,-625.000,-59.201
0.261019,-625.000,-625.000,-625.000,-59.436
0.276373,-625.000,-625.000,-625.000,-59.905
0.291728,-625.000,-625.000,-625.000,-59.201
0.307083,-625.000,-625.000,-625.000,-59.670
0.322439,-625.000,-625.000,-625.000,-60.373
0.337793,-625.000,-625.000,-625.000,-59.201
0.353148,-625.000,-625.000,-625.000,-60.373
0.368503,-625.000,-625.000,-625.000,-59.670
0.383858,-625.000,-625.000,-625.000,-60.139
0.399213,-625.000,-625.000,-625.000,-59.905
0.414568,-625.000,-625.000,-625.000,-60.139
0.429923,-625.000,-625.000,-625.000,-59.670
0.445278,-625.000,-625.000,-625.000,-60.373
0.460633,-625.000,-625.000,-625.000,-59.436
0.475988,-625.000,-625.000,-625.000,-59.670
0.491343,-625.000,-625.000,-625.000,-59.436
0.506698,-625.000,-625.000,-625.000,-59.905
0.522053,-625.000,-625.000,-625.000,-59.436
0.537409,-625.000,-625.000,-625.000,-59.436
0.552764,-625.000,-625.000,-625.000,-59.201
0.568119,-625.000,-625.000,-625.000,-59.436
0.583474,-625.000,-625.000,-625.000,-59.201
0.598828,-625.000,-625.000,-625.000,-60.139
0.614183,-625.000,-625.000,-625.000,-59.905
0.629538,-625.000,-625.000,-625.000,-59.905
0.644892,-625.000,-625.000,-625.000,-59.905
0.660246,-625.000,-625.000,-625.000,-58.733
0.675602,-625.000,-625.000,-625.000,-59.905
0.690957,-625.000,-625.000,-625.000,-59.201
0.706312,-625.000,-625.000,-625.000,-60.139
0.721666,-625.000,-625.000,-625.000,-59.436
0.737022,-625.000,-625.000,-625.000,-60.373
0.752376,-625.000,-625.000,-625.000,-59.670
0.767731,-625.000,-625.000,-625.000,-59.670
0.783086,-625.000,-625.000,-625.000,-59.905
0.798440,-625.000,-625.000,-625.000,-59.436
0.813795,-625.000,-625.000,-625.000,-59.670
0.829150,-625.000,-625.000,-625.000,-58.733
0.844505,-625.000,-625.000,-625.000,-60.373
0.859860,-625.000,-625.000,-625.000,-58.967
0.875215,-625.000,-625.000,-625.000,-60.139
0.890570,-625.000,-625.000,-625.000,-59.670
0.905925,-625.000,-625.000,-625.000,-59.905
0.921280,-625.000,-625.000,-625.000,-59.670
0.936635,-625.000,-625.000,-625.000,-60.139
0.951990,-625.000,-625.000,-625.000,-59.436
0.967345,-625.000,-625.000,-625.000,-59.905
0.982700,-625.000,-625.000,-625.000,-59.670
0.998055,-625.000,-625.000,-625.000,-59.905
1.013410,-625.000,-625.000,-625.000,-60.139
1.028764,-625.000,-625.000,-625.000,-58.967
1.044119,-625.000,-625.000,-625.000,-60.139
1.059474,-625.000,-625.000,-625.000,-59.670
1.074829,-625.000,-625.000,-625.000,-59.905
1.090183,-625.000,-625.000,-625.000,-59.436
1.105537,-625.000,-625.000,-625.000,-59.670
1.120892,-625.000,-625.000,-625.000,-59.670
1.136248,-625.000,-625.000,-625.000,-60.139
1.151603,-625.000,-625.000,-625.000,-59.670
1.166957,-625.000,-625.000,-625.000,-59.905
1.182312,-625.000,-625.000,-625.000,-60.373
1.197667,-625.000,-625.000,-625.000,-59.670
1.213022,-625.000,-625.000,-625.000,-60.373
1.228377,-625.000,-625.000,-625.000,-59.670
1.243732,-625.000,-625.000,-625.000,-60.139
1.259086,-625.000,-625.000,-625.000,-59.670
1.274441,-625.000,-625.000,-625.000,-59.670
1.289795,-625.000,-625.000,-625.000,-60.139
1.305151,-625.000,-625.000,-625.000,-58.967
1.320506,-625.000,-625.000,-625.000,-59.670
1.335861,-625.000,-625.000,-625.000,-60.139
1.351217,-625.000,-625.000,-625.000,-59.905
1.366572,-625.000,-625.000,-625.000,-59.436
1.381927,-625.000,-625.000,-625.000,-60.373
1.397281,-625.000,-625.000,-625.000,-59.201
1.412636,-625.000,-625.000,-625.000,-60.373
1.427990,-625.000,-625.000,-625.000,-59.670
1.443345,-625.000,-625.000,-625.000,-59.201
1.458700,-625.000,-625.000,-625.000,-60.373
1.474056,-625.000,-625.000,-625.000,-59.436
1.489411,-625.000,-625.000,-625.000,-59.905
1.504766,-625.000,-625.000,-625.000,-59.670
1.520121,-625.000,-625.000,-625.000,-59.670
