time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-625.000,-625.000,-59.670,-625.000
0.215001,-625.000,-625.000,-59.670,-625.000
0.229974,-625.000,-625.000,-59.905,-625.000
0.244960,-625.000,-625.000,-59.670,-625.000
0.259946,-625.000,-625.000,-59.670,-625.000
0.274932,-625.000,-625.000,-59.670,-625.000
0.289918,-625.000,-625.000,-59.670,-625.000
0.304904,-625.000,-625.000,-59.905,-625.000
0.319890,-625.000,-625.000,-59.670,-625.000
0.334876,-625.000,-625.000,-59.905,-625.000
0.349862,-625.000,-625.000,-59.670,-625.000
0.565000,-625.000,-625.000,-59.670,-625.000
0.579974,-625.000,-625.000,-59.905,-625.000
0.594960,-625.000,-625.000,-59.905,-625.000
0.609946,-625.000,-625.000,-59.905,-625.000
0.624932,-625.000,-625.000,-59.670,-625.000
0.639918,-625.000,-625.000,-59.436,-625.000
0.654904,-625.000,-625.000,-59.670,-625.000
0.669890,-625.000,-625.000,-59.670,-625.000
0.684876,-625.000,-625.000,-59.670,-625.000
0.699862,-625.000,-625.000,-59.670,-625.000
0.915000,-625.000,-625.000,-59.905,-625.000
0.929974,-625.000,-625.000,-59.670,-625.000
0.944960,-625.000,-625.000,-59.905,-625.000
0.959946,-625.000,-625.000,-59.670,-625.000
0.974932,-625.000,-625.000,-59.670,-625.000
0.989918,-625.000,-625.000,-59.670,-625.000
1.004904,-625.000,-625.000,-59.670,-625.000
1.019890,-625.000,-625.000,-59.670,-625.000
1.034876,-625.000,-625.000,-59.670,-625.000
1.049862,-625.000,-625.000,-59.905,-625.000
1.265000,-625.000,-625.000,-59.670,-625.000
1.279974,-625.000,-625.000,-59.670,-625.000
1.294959,-625.000,-625.000,-59.436,-625.000
1.309945,-625.000,-625.000,-59.670,-625.000
1.324931,-625.000,-625.000,-59.905,-625.000
1.339917,-625.000,-625.000,-59.670,-625.000
1.354903,-625.000,-625.000,-59.670,-625.000
1.369889,-625.000,-625.000,-59.436,-625.000
1.384874,-625.000,-625.000,-59.670,-625.000
1.399860,-625.000,-625.000,-59.670,-625.000
