time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-60.373,-60.373,-59.905,-60.139
0.215000,-60.139,-59.905,-59.670,-60.373
0.229974,-60.373,-60.373,-59.670,-60.139
0.244960,-60.139,-60.608,-60.139,-60.373
0.259946,-60.373,-60.373,-59.670,-59.905
0.274932,-60.139,-60.373,-59.905,-60.608
0.289918,-59.905,-60.139,-59.905,-60.139
0.304904,-60.842,-60.608,-59.905,-60.139
0.319890,-59.905,-60.373,-59.670,-60.373
0.334876,-60.608,-60.608,-60.139,-60.373
0.349863,-60.139,-60.842,-59.905,-60.139
0.565000,-60.139,-60.373,-59.905,-60.373
0.579974,-60.608,-60.373,-59.905,-59.905
0.594960,-59.905,-60.139,-59.905,-60.373
0.609946,-60.608,-60.608,-59.670,-59.905
0.624932,-60.139,-60.373,-59.905,-60.373
0.639918,-60.139,-60.139,-59.905,-60.373
0.654904,-60.373,-60.373,-59.905,-60.373
0.669890,-59.905,-60.139,-59.670,-60.139
0.684876,-60.608,-60.842,-59.670,-60.373
0.699862,-59.905,-60.373,-59.436,-60.373
0.915000,-60.373,-60.842,-59.905,-60.608
0.929974,-60.608,-60.139,-59.670,-59.905
0.944960,-60.139,-60.842,-60.139,-60.373
0.959946,-60.139,-60.139,-59.201,-60.139
0.974932,-60.608,-60.608,-59.670,-60.139
0.989918,-59.670,-60.139,-59.905,-60.373
1.004904,-60.608,-60.608,-59.905,-60.373
1.019890,-59.905,-60.139,-59.436,-60.373
1.034876,-60.608,-60.608,-59.670,-60.373
1.049862,-60.139,-60.373,-59.201,-60.373
1.265000,-60.842,-60.373,-60.373,-60.373
1.279974,-60.373,-60.139,-59.670,-59.905
1.294960,-60.139,-61.077,-60.373,-60.373
1.309946,-59.905,-60.373,-59.201,-59.905
1.324932,-60.373,-60.608,-59.905,-60.373
1.339918,-60.139,-60.139,-59.670,-60.373
1.354904,-60.373,-60.842,-59.670,-60.139
1.369890,-59.905,-60.139,-59.436,-59.905
1.384876,-60.842,-60.608,-59.905,-60.373
1.399862,-60.373,-60.139,-59.436,-60.608
1.615000,-60.373,-59.905,-59.670,-59.905
1.629974,-60.139,-60.842,-60.139,-60.139
1.644960,-59.905,-60.373,-59.670,-59.905
1.659946,-60.608,-60.139,-59.670,-60.373
1.674932,-59.905,-59.905,-59.201,-59.905
1.689918,-60.373,-60.373,-60.373,-60.842
1.704904,-60.373,-60.373,-59.670,-60.373
1.719890,-60.139,-60.608,-59.670,-60.608
1.734876,-60.608,-60.608,-59.670,-60.139
1.749862,-60.373,-60.373,-59.436,-60.608
1.965000,-60.373,-60.139,-59.670,-59.905
1.979974,-60.139,-60.608,-59.670,-60.608
1.994960,-60.139,-60.373,-59.436,-59.670
2.009946,-60.373,-60.373,-59.670,-60.373
2.024932,-59.905,-60.139,-59.436,-59.905
2.039918,-60.139,-60.139,-59.905,-60.842
2.054904,-60.373,-60.139,-59.670,-60.139
2.069890,-60.139,-60.373,-59.905,-60.373
