time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-59.670,-60.608,-59.670,-60.842
0.215000,-60.139,-60.842,-59.436,-60.608
0.229974,-60.608,-59.905,-59.670,-60.139
0.244960,-60.139,-60.608,-60.139,-60.139
0.259946,-60.373,-60.842,-59.436,-60.842
0.274932,-61.311,-60.139,-59.905,-59.905
0.289918,-60.373,-60.139,-59.670,-59.905
0.304904,-59.905,-60.608,-58.967,-60.373
0.319890,-60.608,-60.139,-60.139,-60.373
0.334876,-59.905,-60.373,-59.905,-59.905
0.349862,-60.139,-60.842,-59.905,-60.608
0.565000,-60.842,-60.373,-59.905,-60.608
0.579974,-60.842,-60.139,-60.139,-59.905
0.594960,-59.905,-61.077,-59.670,-60.373
0.609946,-61.077,-60.373,-59.905,-60.608
0.624932,-60.608,-59.905,-60.139,-60.139
0.639918,-60.139,-60.608,-59.905,-60.139
0.654904,-60.373,-60.373,-59.436,-60.139
0.669890,-60.373,-60.608,-60.139,-60.139
0.684876,-59.905,-60.608,-59.436,-60.608
0.699862,-60.373,-60.373,-59.905,-60.139
0.915000,-60.373,-60.608,-59.905,-60.608
0.929974,-60.842,-60.373,-59.670,-60.373
0.944960,-60.373,-60.139,-59.670,-59.905
0.959946,-60.373,-60.608,-59.436,-60.373
0.974932,-60.842,-60.373,-59.905,-60.373
0.989918,-60.373,-60.139,-60.139,-59.905
1.004904,-59.905,-60.608,-59.436,-60.608
1.019890,-60.373,-60.373,-60.139,-60.139
1.034876,-60.373,-60.608,-59.670,-59.670
1.049862,-60.139,-60.608,-59.436,-60.373
1.265000,-60.608,-60.373,-60.139,-59.905
1.279974,-60.139,-60.373,-59.436,-60.608
1.294960,-60.373,-59.905,-59.436,-59.905
1.309946,-60.139,-60.608,-60.139,-60.139
1.324932,-60.608,-60.373,-59.436,-60.608
1.339918,-60.373,-60.139,-60.373,-60.139
1.354904,-60.373,-60.608,-59.201,-60.373
1.369890,-60.373,-60.139,-60.139,-60.139
1.384876,-60.608,-60.608,-60.139,-59.905
1.399862,-60.373,-60.608,-59.905,-60.842
1.615000,-60.373,-60.608,-60.139,-60.139
1.629974,-60.608,-60.608,-60.139,-60.139
1.644960,-60.139,-60.608,-59.201,-60.608
1.659946,-60.608,-60.139,-59.905,-60.139
1.674932,-60.373,-60.842,-60.139,-60.373
1.689918,-60.373,-60.608,-59.905,-60.608
1.704904,-60.139,-60.139,-59.670,-59.905
1.719890,-60.139,-60.608,-59.436,-60.842
1.734876,-60.842,-60.373,-59.905,-59.905
1.749862,-60.139,-60.842,-59.670,-60.608
1.965000,-60.139,-60.373,-59.436,-60.373
1.979974,-60.139,-59.905,-59.670,-59.670
1.994960,-60.139,-60.608,-59.201,-60.373
2.009946,-60.373,-59.905,-59.905,-60.139
2.024932,-60.608,-60.373,-60.139,-60.139
2.039918,-60.373,-60.608,-59.436,-60.842
2.054904,-60.608,-60.139,-59.905,-59.670
2.069890,-59.905,-60.608,-59.670,-60.373
2.084876,-60.842,-59.905,-59.905,-60.373
2.099862,-60.139,-60.373,-59.670,-60.139
2.315000,-60.608,-60.373,-59.670,-60.373
2.329974,-60.139,-60.373,-59.436,-60.139
2.344960,-60.139,-60.608,-59.436,-60.373
2.359946,-60.373,-60.373,-59.905,-59.905
2.374932,-59.905,-60.608,-59.201,-60.373
2.389918,-60.608,-60.139,-60.373,-59.905
2.404904,-60.139,-60.842,-59.436,-60.608
2.419890,-60.608,-60.373,-59.905,-60.373
2.434876,-60.373,-60.608,-59.670,-60.139
2.449863,-60.608,-60.608,-59.670,-60.608
2.665000,-60.139,-60.608,-59.201,-60.608
2.679974,-60.373,-59.905,-60.139,-60.139
2.694960,-60.139,-60.842,-59.436,-60.608
2.709946,-60.842,-60.373,-59.905,-59.905
2.724932,-60.139,-60.842,-59.201,-60.608
2.739918,-60.842,-59.905,-60.373,-60.139
2.754904,-59.905,-60.842,-59.201,-60.139
2.769890,-60.608,-60.139,-60.139,-60.139
2.784876,-60.608,-60.608,-59.905,-60.373
2.799863,-60.608,-60.608,-59.905,-60.373
3.015000,-60.842,-60.608,-59.905,-60.139
3.029974,-60.373,-60.608,-59.670,-60.842
3.044960,-60.608,-60.373,-60.139,-59.905
3.059946,-60.139,-60.842,-59.201,-60.842
3.074932,-60.608,-60.139,-59.905,-59.905
3.089918,-59.670,-60.842,-59.905,-60.842
3.104904,-60.608,-60.139,-59.670,-60.373
3.119890,-59.905,-60.608,-59.436,-60.373
3.134876,-60.608,-60.139,-59.905,-60.139
3.149863,-60.139,-60.842,-59.436,-60.608
3.365000,-60.608,-60.373,-59.905,-60.373
3.379974,-60.139,-60.608,-59.436,-60.373
3.394960,-60.608,-60.373,-59.436,-60.139
3.409946,-60.373,-60.842,-59.436,-60.373
3.424932,-60.608,-60.139,-59.905,-60.139
3.439918,-60.139,-60.373,-59.436,-60.608
3.454904,-60.608,-59.905,-59.436,-60.139
3.469890,-60.373,-60.608,-60.139,-60.373
3.484876,-60.842,-60.139,-59.905,-60.139
3.499863,-60.608,-60.608,-60.139,-60.373
3.715001,-60.608,-59.905,-60.139,-60.373
3.729974,-60.373,-61.077,-59.905,-60.608
3.744960,-60.608,-60.373,-60.139,-60.373
3.759946,-60.139,-60.842,-59.436,-60.373
3.774932,-60.608,-60.139,-59.670,-60.139
3.789918,-60.139,-60.373,-59.905,-60.608
3.804904,-60.608,-60.373,-59.905,-60.373
3.819890,-60.139,-60.842,-59.905,-60.373
3.834876,-60.842,-60.373,-59.905,-60.373
3.849863,-60.373,-60.842,-59.670,-60.608
4.065000,-60.139,-60.608,-59.201,-60.608
4.079974,-60.608,-60.139,-59.670,-60.139
4.094960,-59.436,-60.608,-59.670,-60.608
4.109946,-60.842,-60.373,-59.670,-59.905
4.124932,-59.905,-60.842,-59.436,-60.373
4.139918,-60.608,-59.905,-60.139,-60.139
4.154904,-59.905,-60.608,-59.201,-60.139
4.169890,-60.608,-60.373,-59.905,-60.373
4.184876,-60.139,-60.608,-59.201,-60.608
4.199861,-60.373,-60.373,-59.670,-60.608
4.415001,-60.373,-60.608,-59.905,-60.608
4.429974,-60.373,-60.842,-59.670,-60.373
4.444960,-60.608,-60.373,-60.139,-59.905
4.459946,-59.905,-60.842,-59.201,-60.608
4.474932,-60.608,-60.139,-59.905,-59.905
4.489918,-59.670,-60.608,-59.670,-60.608
4.504904,-60.608,-60.139,-59.905,-60.139
4.519890,-60.139,-60.373,-59.670,-60.373
4.534876,-60.373,-60.373,-59.670,-60.139
4.549863,-60.608,-60.373,-60.139,-59.905
4.765000,-60.842,-60.373,-59.670,-59.905
4.779974,-59.905,-60.608,-59.201,-60.608
4.794960,-60.139,-60.608,-59.905,-59.905
4.809946,-60.373,-60.608,-59.201,-60.608
4.824932,-60.608,-60.139,-59.670,-60.608
4.839918,-60.608,-60.139,-59.905,-60.842
4.854904,-60.373,-60.608,-59.201,-60.373
4.869890,-60.608,-60.139,-60.373,-59.905
4.884876,-60.373,-60.842,-59.436,-60.608
4.899863,-60.608,-60.373,-60.139,-60.373
5.115000,-60.139,-60.842,-59.201,-61.077
5.129974,-60.608,-60.139,-60.139,-59.905
