timestamp,seq,solenoids,P_0,P_1,P_2,P_3
11478001,0,0000000000000000,2421,2422,2421,2420
12177863,20,0000000000000000,2422,2421,2421,2421
12877863,40,0000000000000000,2421,2422,2421,2420
13577863,60,0000000000000000,2421,2421,2420,2421
14277864,80,0000000000000000,2421,2422,2421,2421
14977864,100,0000000000000000,2420,2422,2420,2421
15677864,120,0000000000000000,2421,2422,2420,2421
16377864,140,0000000000000000,2421,2423,2420,2421
17077864,160,0000000000000000,2421,2421,2420,2421
18000000,180,0000000000000000,2421,2423,2421,2421
19000000,190,0000000000000000,2421,2422,2420,2421
20000000,200,0000000000000000,2422,2422,2421,2421
21000000,210,0000000000000000,2420,2422,2421,2420
22000000,220,0000000000000000,2421,2422,2421,2420
23000000,230,0000000000000000,2421,2422,2421,2420
24000000,240,0000000000000000,2421,2422,2420,2420
25000000,250,0000000000000000,2421,2421,2420,2420
26000000,260,0000000000000000,2421,2422,2419,2420
27000000,270,0000000000000000,2421,2422,2420,2421
28000000,280,0000000000000000,2421,2421,2421,2421
29000000,290,0000000000000000,2421,2422,2420,2420
30000000,300,0000000000000000,2421,2422,2421,2420
31000000,310,0000000000000000,2421,2422,2420,2421
32000000,320,0000000000000000,2421,2422,2420,2421
33000000,330,0000000000000000,2422,2422,2421,2420
34000000,340,0000000000000000,2421,2422,2421,2421
35000000,350,0000000000000000,2421,2421,2420,2420
36000000,360,0000000000000000,2422,2421,2420,2421
37000000,370,0000000000000000,2421,2422,2420,2420
38000000,380,0000000000000000,2421,2422,2420,2421
39000000,390,0000000000000000,2421,2422,2421,2420
40000000,400,0000000000000000,2421,2422,2420,2421
41000000,410,0000000000000000,2420,2421,2420,2421
42000000,420,0000000000000000,2421,2422,2421,2421
43000000,430,0000000000000000,2422,2422,2420,2421
44000000,440,0000000000000000,2422,2422,2420,2421
45000000,450,0000000000000000,2421,2422,2421,2421
46000000,460,0000000000000000,2421,2421,2420,2422
47000000,470,0000000000000000,2421,2422,2420,2422
48000000,480,0000000000000000,2421,2422,2420,2421
49000000,490,0000000000000000,2421,2422,2421,2421
50000000,500,0000000000000000,2421,2423,2420,2420
51000000,510,0000000000000000,2422,2422,2421,2421
52000000,520,0000000000000000,2421,2422,2420,2421
53000000,530,0000000000000000,2421,2422,2419,2420
54000000,540,0000000000000000,2421,2421,2421,2421
55000000,550,0000000000000000,2422,2422,2420,2421
56000000,560,0000000000000000,2420,2422,2421,2421
57000000,570,0000000000000000,2421,2422,2420,2421
58000000,580,0000000000000000,2421,2422,2421,2421
59000000,590,0000000000000000,2421,2422,2420,2421
60000000,600,0000000000000000,2422,2421,2419,2421
61000000,610,0000000000000000,2421,2422,2421,2420
62000000,620,0000000000000000,2421,2423,2420,2421
63000000,630,0000000000000000,2422,2422,2420,2421
64000000,640,0000000000000000,2421,2422,2421,2420
65000000,650,0000000000000000,2421,2422,2420,2421
66000000,660,0000000000000000,2421,2422,2421,2420
67000000,670,0000000000000000,2421,2422,2420,2421
68000000,680,0000000000000000,2421,2422,2420,2421
69000000,690,0000000000000000,2422,2421,2421,2421
70000000,700,0000000000000000,2421,2422,2420,2421
71000000,710,0000000000000000,2422,2421,2421,2420
72000000,720,0000000000000000,2421,2422,2420,2420
73000000,730,0000000000000000,2421,2422,2421,2421
74000000,740,0000000000000000,2421,2422,2420,2421
75000000,750,0000000000000000,2421,2422,2420,2420
76000000,760,0000000000000000,2421,2422,2420,2421
77000000,770,0000000000000000,2421,2422,2420,2421
78000000,780,0000000000000000,2422,2422,2421,2421
79000000,790,0000000000000000,2420,2422,2421,2421
80000000,800,0000000000000000,2421,2421,2420,2421
81000000,810,0000000000000000,2421,2421,2421,2420
82000000,820,0000000000000000,2422,2422,2421,2421
83000000,830,0000000000000000,2420,2422,2420,2420
84000000,840,0000000000000000,2421,2421,2421,2421
85000000,850,0000000000000000,2421,2422,2420,2421
86000000,860,0000000000000000,2421,2422,2421,2420
87000000,870,0000000000000000,2421,2421,2421,2420
88000000,880,0000000000000000,2421,2422,2420,2420
89000000,890,0000000000000000,2421,2421,2421,2420
90000000,900,0000000000000000,2420,2421,2421,2421
91000000,910,0000000000000000,2421,2422,2420,2421
92000000,920,0000000000000000,2421,2422,2420,2421
93000000,930,0000000000000000,2421,2422,2420,2421
94000000,940,0000000000000000,2421,2422,2422,2420
95000000,950,0000000000000000,2422,2421,2420,2421
96000000,960,0000000000000000,2421,2421,2420,2421
97000000,970,0000000000000000,2421,2423,2420,2420
98000000,980,0000000000000000,2421,2422,2420,2421
99000000,990,0000000000000000,2421,2421,2420,2421
100000000,1000,0000000000000000,2421,2421,2420,2421
101000000,1010,0000000000000000,2422,2421,2421,2420
102000000,1020,0000000000000000,2421,2422,2421,2421
103000000,1030,0000000000000000,2422,2421,2420,2420
104000000,1040,0000000000000000,2422,2422,2420,2421
105000000,1050,0000000000000000,2421,2422,2420,2421
106000000,1060,0000000000000000,2421,2421,2420,2420
107000000,1070,0000000000000000,2421,2421,2420,2420
108000000,1080,0000000000000000,2421,2421,2420,2421
109000000,1090,0000000000000000,2421,2421,2420,2421
110000000,1100,0000000000000000,2420,2422,2421,2420
111000000,1110,0000000000000000,2421,2422,2421,2421
112000000,1120,0000000000000000,2421,2422,2420,2421
113000000,1130,0000000000000000,2421,2422,2422,2421
114000000,1140,0000000000000000,2422,2422,2421,2421
115000000,1150,0000000000000000,2421,2421,2421,2420
116000000,1160,0000000000000000,2421,2422,2420,2420
117000000,1170,0000000000000000,2422,2421,2420,2420
118000000,1180,0000000000000000,2421,2422,2421,2420
119000000,1190,0000000000000000,2421,2421,2421,2420
120000000,1200,0000000000000000,2421,2423,2420,2419
121000000,1210,0000000000000000,2422,2422,2420,2422
122000000,1220,0000000000000000,2421,2421,2420,2421
123000000,1230,0000000000000000,2421,2421,2420,2421
124000000,1240,0000000000000000,2421,2421,2420,2420
125000000,1250,0000000000000000,2421,2422,2421,2421
126000000,1260,0000000000000000,2421,2422,2420,2420
127000000,1270,0000000000000000,2421,2422,2420,2421
128000000,1280,0000000000000000,2422,2422,2421,2421
129000000,1290,0000000000000000,2421,2422,2420,2422
130000000,1300,0000000000000000,2422,2422,2420,2420
131000000,1310,0000000000000000,2421,2421,2420,2421
132000000,1320,0000000000000000,2421,2422,2419,2421
133000000,1330,0000000000000000,2421,2422,2421,2421
134000000,1340,0000000000000000,2421,2421,2420,2420
135000000,1350,0000000000000000,2421,2421,2420,2422
136000000,1360,0000000000000000,2421,2422,2420,2420
137000000,1370,0000000000000000,2421,2422,2420,2421
138000000,1380,0000000000000000,2422,2422,2420,2420
139000000,1390,0000000000000000,2421,2422,2420,2422
140000000,1400,0000000000000000,2421,2422,2419,2420
141000000,1410,0000000000000000,2421,2422,2420,2421
