timestamp,seq,solenoids,P_0,P_1,P_2,P_3
91000000,910,0000000000000000,2421,2421,2420,2420
92000000,920,0000000000000000,2421,2421,2420,2420
93000000,930,0000000000000000,2421,2421,2420,2420
94000000,940,0000000000000000,2421,2422,2420,2420
95000000,950,0000000000000000,2421,2421,2421,2420
96000000,960,0000000000000000,2421,2422,2420,2420
97000000,970,0000000000000000,2422,2422,2420,2421
98000000,980,0000000000000000,2422,2421,2420,2420
99000000,990,0000000000000000,2420,2422,2420,2419
100000000,1000,0000000000000000,2421,2422,2420,2420
101000000,1010,0000000000000000,2422,2421,2420,2420
102000000,1020,0000000000000000,2421,2422,2420,2420
103000000,1030,0000000000000000,2421,2421,2421,2420
104000000,1040,0000000000000000,2421,2422,2420,2421
105000000,1050,0000000000000000,2421,2422,2420,2420
106000000,1060,0000000000000000,2422,2421,2421,2420
107000000,1070,0000000000000000,2421,2422,2421,2422
108000000,1080,0000000000000000,2422,2422,2421,2421
109000000,1090,0000000000000000,2422,2423,2421,2420
110000000,1100,0000000000000000,2421,2422,2420,2420
111000000,1110,0000000000000000,2421,2422,2419,2420
112000000,1120,0000000000000000,2421,2421,2420,2420
113000000,1130,0000000000000000,2421,2422,2420,2421
114000000,1140,0000000000000000,2422,2421,2420,2421
115000000,1150,0000000000000000,2420,2423,2420,2421
116000000,1160,0000000000000000,2421,2421,2420,2420
117000000,1170,0000000000000000,2421,2422,2420,2421
118000000,1180,0000000000000000,2421,2421,2420,2420
119000000,1190,0000000000000000,2422,2421,2420,2420
120000000,1200,0000000000000000,2421,2421,2420,2420
121000000,1210,0000000000000000,2421,2421,2420,2420
122000000,1220,0000000000000000,2421,2421,2420,2421
123000000,1230,0000000000000000,2421,2422,2420,2420
124000000,1240,0000000000000000,2421,2421,2420,2420
125000000,1250,0000000000000000,2421,2421,2420,2420
126000000,1260,0000000000000000,2422,2421,2421,2420
127000000,1270,0000000000000000,2421,2422,2421,2420
128000000,1280,0000000000000000,2421,2422,2421,2421
129000000,1290,0000000000000000,2422,2421,2422,2421
130000000,1300,0000000000000000,2421,2422,2420,2420
131000000,1310,0000000000000000,2421,2422,2421,2420
132000000,1320,0000000000000000,2421,2421,2420,2420
133000000,1330,0000000000000000,2421,2423,2420,2421
134000000,1340,0000000000000000,2422,2421,2420,2420
135000000,1350,0000000000000000,2422,2421,2420,2420
136000000,1360,0000000000000000,2422,2422,2420,2420
137000000,1370,0000000000000000,2422,2422,2420,2420
138000000,1380,0000000000000000,2421,2422,2420,2420
139000000,1390,0000000000000000,2422,2422,2420,2420
140000000,1400,0000000000000000,2421,2422,2421,2420
141000000,1410,0000000000000000,2421,2422,2421,2421
142000000,1420,0000000000000000,2421,2421,2420,2420
143000000,1430,0000000000000000,2421,2422,2421,2420
144000000,1440,0000000000000000,2422,2421,2420,2420
145000000,1450,0000000000000000,2422,2422,2420,2419
146000000,1460,0000000000000000,2421,2422,2420,2420
147000000,1470,0000000000000000,2421,2422,2420,2420
148000000,1480,0000000000000000,2421,2423,2420,2420
149000000,1490,0000000000000000,2421,2422,2420,2421
150000000,1500,0000000000000000,2422,2421,2420,2420
151000000,1510,0000000000000000,2421,2421,2420,2420
152000000,1520,0000000000000000,2421,2422,2421,2420
153000000,1530,0000000000000000,2421,2422,2420,2421
154000000,1540,0000000000000000,2421,2422,2419,2420
155000000,1550,0000000000000000,2421,2421,2421,2420
156000000,1560,0000000000000000,2422,2421,2420,2421
157000000,1570,0000000000000000,2421,2422,2420,2420
158000000,1580,0000000000000000,2421,2422,2421,2421
159000000,1590,0000000000000000,2421,2422,2420,2419
160000000,1600,0000000000000000,2421,2421,2421,2420
161000000,1610,0000000000000000,2421,2422,2421,2421
162000000,1620,0000000000000000,2421,2421,2420,2420
163000000,1630,0000000000000000,2422,2422,2420,2420
164000000,1640,0000000000000000,2422,2422,2420,2420
165000000,1650,0000000000000000,2421,2421,2420,2420
166000000,1660,0000000000000000,2422,2422,2420,2420
167000000,1670,0000000000000000,2421,2422,2420,2420
168000000,1680,0000000000000000,2421,2422,2420,2421
169000000,1690,0000000000000000,2422,2421,2420,2420
170000000,1700,0000000000000000,2421,2421,2420,2420
171000000,1710,0000000000000000,2422,2422,2420,2420
172000000,1720,0000000000000000,2421,2423,2420,2421
173000000,1730,0000000000000000,2420,2422,2420,2421
174000000,1740,0000000000000000,2421,2422,2421,2420
175000000,1750,0000000000000000,2422,2421,2420,2421
176000000,1760,0000000000000000,2421,2422,2421,2421
177000000,1770,0000000000000000,2421,2422,2421,2420
178000000,1780,0000000000000000,2421,2422,2420,2420
179000000,1790,0000000000000000,2421,2421,2420,2421
180000000,1800,0000000000000000,2421,2421,2421,2419
181000000,1810,0000000000000000,2421,2422,2420,2421
182000000,1820,0000000000000000,2421,2423,2421,2420
183000000,1830,0000000000000000,2421,2421,2420,2420
184000000,1840,0000000000000000,2421,2422,2420,2420
185000000,1850,0000000000000000,2421,2422,2421,2421
186000000,1860,0000000000000000,2420,2421,2421,2420
187000000,1870,0000000000000000,2421,2421,2421,2420
188000000,1880,0000000000000000,2421,2422,2420,2421
189000000,1890,0000000000000000,2421,2421,2420,2420
190000000,1900,0000000000000000,2421,2422,2420,2420
191000000,1910,0000000000000000,2421,2421,2420,2420
