timestamp,seq,solenoids,P_0,P_1,P_2,P_3
1266000000,12660,0000000000000000,2421,2421,2421,2421
1267000000,12670,0000000000000000,2422,2422,2420,2421
1268000000,12680,0000000000000000,2421,2421,2421,2420
1269000000,12690,0000000000000000,2422,2422,2420,2420
1270000000,12700,0000000000000000,2421,2422,2420,2420
1271000000,12710,0000000000000000,2422,2421,2420,2420
1272000000,12720,0000000000000000,2421,2422,2421,2420
1273000000,12730,0000000000000000,2421,2422,2420,2420
1274000000,12740,0000000000000000,2421,2422,2420,2420
1275000000,12750,0000000000000000,2421,2422,2420,2420
1276000000,12760,0000000000000000,2422,2423,2421,2421
1277000000,12770,0000000000000000,2421,2422,2420,2420
1278000000,12780,0000000000000000,2421,2422,2420,2421
1279000000,12790,0000000000000000,2422,2422,2419,2421
1280000000,12800,0000000000000000,2421,2422,2420,2422
1281000000,12810,0000000000000000,2422,2422,2420,2421
1282000000,12820,0000000000000000,2421,2422,2421,2421
1283000000,12830,0000000000000000,2421,2421,2421,2420
1284000000,12840,0000000000000000,2421,2422,2420,2421
1285000000,12850,0000000000000000,2421,2422,2420,2421
1286000000,12860,0000000000000000,2422,2421,2420,2420
1287000000,12870,0000000000000000,2421,2422,2420,2421
1288000000,12880,0000000000000000,2422,2422,2420,2420
1289000000,12890,0000000000000000,2421,2423,2420,2421
1290000000,12900,0000000000000000,2422,2421,2421,2421
1291000000,12910,0000000000000000,2421,2422,2420,2421
1292000000,12920,0000000000000000,2421,2421,2421,2421
1293000000,12930,0000000000000000,2422,2421,2419,2421
1294000000,12940,0000000000000000,2421,2421,2420,2421
1295000000,12950,0000000000000000,2421,2422,2420,2421
1296000000,12960,0000000000000000,2421,2422,2420,2421
1297000000,12970,0000000000000000,2421,2422,2420,2420
1298000000,12980,0000000000000000,2421,2422,2420,2421
1299000000,12990,0000000000000000,2422,2422,2420,2421
1300000000,13000,0000000000000000,2421,2422,2419,2421
1301000000,13010,0000000000000000,2421,2422,2421,2421
1302000000,13020,0000000000000000,2421,2422,2421,2421
1303000000,13030,0000000000000000,2421,2421,2420,2421
1304000000,13040,0000000000000000,2422,2422,2421,2420
1305000000,13050,0000000000000000,2422,2421,2420,2421
1306000000,13060,0000000000000000,2421,2422,2420,2420
1307000000,13070,0000000000000000,2422,2422,2420,2420
1308000000,13080,0000000000000000,2421,2422,2420,2420
1309000000,13090,0000000000000000,2421,2422,2421,2422
1310000000,13100,0000000000000000,2421,2421,2420,2420
1311000000,13110,0000000000000000,2421,2421,2421,2421
1312000000,13120,0000000000000000,2422,2421,2420,2420
1313000000,13130,0000000000000000,2422,2421,2421,2420
1314000000,13140,0000000000000000,2421,2422,2419,2421
1315000000,13150,0000000000000000,2422,2422,2420,2421
1316000000,13160,0000000000000000,2421,2421,2421,2420
1317000000,13170,0000000000000000,2421,2422,2421,2422
1318000000,13180,0000000000000000,2422,2421,2420,2421
1319000000,13190,0000000000000000,2422,2421,2420,2420
1320000000,13200,0000000000000000,2421,2422,2421,2421
1321000000,13210,0000000000000000,2422,2422,2421,2420
1322000000,13220,0000000000000000,2421,2421,2421,2421
1323000000,13230,0000000000000000,2421,2422,2419,2421
1324000000,13240,0000000000000000,2422,2422,2420,2420
1325000000,13250,0000000000000000,2421,2421,2420,2419
1326000000,13260,0000000000000000,2421,2421,2421,2420
1327000000,13270,0000000000000000,2421,2421,2420,2421
1328000000,13280,0000000000000000,2421,2422,2420,2420
1329000000,13290,0000000000000000,2421,2422,2420,2420
