timestamp,seq,solenoids,P_0,P_1,P_2,P_3
861000000,8610,0000000000000000,2422,2422,2420,2420
862000000,8620,0000000000000000,2422,2421,2421,2421
863000000,8630,0000000000000000,2422,2422,2420,2419
864000000,8640,0000000000000000,2421,2422,2421,2421
865000000,8650,0000000000000000,2422,2422,2421,2421
866000000,8660,0000000000000000,2421,2422,2421,2421
867000000,8670,0000000000000000,2421,2421,2420,2421
868000000,8680,0000000000000000,2421,2422,2421,2421
869000000,8690,0000000000000000,2421,2421,2421,2421
870000000,8700,0000000000000000,2421,2422,2421,2419
871000000,8710,0000000000000000,2421,2421,2421,2421
872000000,8720,0000000000000000,2422,2421,2420,2420
873000000,8730,0000000000000000,2422,2421,2421,2422
874000000,8740,0000000000000000,2421,2421,2421,2421
875000000,8750,0000000000000000,2421,2421,2420,2421
876000000,8760,0000000000000000,2421,2422,2420,2421
877000000,8770,0000000000000000,2421,2422,2420,2421
878000000,8780,0000000000000000,2422,2422,2420,2421
879000000,8790,0000000000000000,2422,2422,2421,2420
880000000,8800,0000000000000000,2421,2421,2421,2420
881000000,8810,0000000000000000,2422,2422,2420,2421
882000000,8820,0000000000000000,2421,2423,2420,2421
883000000,8830,0000000000000000,2421,2422,2421,2420
884000000,8840,0000000000000000,2421,2421,2420,2420
885000000,8850,0000000000000000,2422,2422,2421,2420
886000000,8860,0000000000000000,2421,2421,2420,2421
887000000,8870,0000000000000000,2421,2422,2420,2421
888000000,8880,0000000000000000,2422,2422,2420,2421
889000000,8890,0000000000000000,2421,2422,2420,2421
890000000,8900,0000000000000000,2421,2421,2420,2421
891000000,8910,0000000000000000,2422,2422,2420,2420
892000000,8920,0000000000000000,2421,2422,2420,2421
893000000,8930,0000000000000000,2421,2422,2420,2421
894000000,8940,0000000000000000,2421,2421,2420,2421
895000000,8950,0000000000000000,2421,2422,2420,2420
896000000,8960,0000000000000000,2422,2421,2420,2421
897000000,8970,0000000000000000,2421,2422,2420,2420
898000000,8980,0000000000000000,2421,2422,2420,2420
899000000,8990,0000000000000000,2422,2422,2420,2420
900000000,9000,0000000000000000,2421,2422,2421,2421
901000000,9010,0000000000000000,2421,2421,2419,2420
902000000,9020,0000000000000000,2421,2421,2420,2421
903000000,9030,0000000000000000,2421,2421,2420,2421
904000000,9040,0000000000000000,2422,2422,2420,2421
905000000,9050,0000000000000000,2421,2422,2420,2420
906000000,9060,0000000000000000,2421,2421,2420,2421
907000000,9070,0000000000000000,2422,2422,2421,2421
908000000,9080,0000000000000000,2421,2422,2420,2422
909000000,9090,0000000000000000,2422,2421,2420,2421
910000000,9100,0000000000000000,2421,2421,2421,2421
911000000,9110,0000000000000000,2422,2422,2420,2421
912000000,9120,0000000000000000,2422,2422,2420,2420
913000000,9130,0000000000000000,2421,2422,2420,2421
914000000,9140,0000000000000000,2421,2422,2419,2421
915000000,9150,0000000000000000,2421,2422,2420,2420
916000000,9160,0000000000000000,2421,2422,2421,2421
917000000,9170,0000000000000000,2421,2422,2420,2421
918000000,9180,0000000000000000,2422,2422,2419,2420
919000000,9190,0000000000000000,2420,2422,2421,2421
920000000,9200,0000000000000000,2422,2422,2421,2421
921000000,9210,0000000000000000,2422,2422,2421,2421
922000000,9220,0000000000000000,2421,2421,2420,2420
923000000,9230,0000000000000000,2421,2421,2420,2421
924000000,9240,0000000000000000,2421,2422,2421,2421
925000000,9250,0000000000000000,2421,2422,2421,2421
926000000,9260,0000000000000000,2421,2422,2421,2422
