timestamp,seq,solenoids,P_0,P_1,P_2,P_3
675000000,6750,0000000000000000,2422,2422,2420,2421
676000000,6760,0000000000000000,2422,2422,2421,2421
677000000,6770,0000000000000000,2421,2421,2421,2420
678000000,6780,0000000000000000,2422,2422,2422,2420
679000000,6790,0000000000000000,2421,2422,2420,2420
680000000,6800,0000000000000000,2421,2422,2420,2420
681000000,6810,0000000000000000,2421,2422,2420,2420
682000000,6820,0000000000000000,2422,2421,2420,2420
683000000,6830,0000000000000000,2421,2422,2420,2420
684000000,6840,0000000000000000,2422,2422,2420,2420
685000000,6850,0000000000000000,2422,2422,2420,2421
686000000,6860,0000000000000000,2420,2422,2421,2420
687000000,6870,0000000000000000,2421,2421,2421,2421
688000000,6880,0000000000000000,2421,2421,2420,2421
689000000,6890,0000000000000000,2421,2422,2420,2419
690000000,6900,0000000000000000,2420,2421,2421,2420
691000000,6910,0000000000000000,2421,2422,2420,2421
692000000,6920,0000000000000000,2422,2421,2420,2420
693000000,6930,0000000000000000,2421,2423,2420,2421
694000000,6940,0000000000000000,2422,2422,2421,2420
695000000,6950,0000000000000000,2421,2422,2421,2421
696000000,6960,0000000000000000,2421,2422,2421,2421
697000000,6970,0000000000000000,2422,2421,2420,2421
698000000,6980,0000000000000000,2421,2421,2420,2421
699000000,6990,0000000000000000,2421,2422,2422,2421
700000000,7000,0000000000000000,2421,2422,2420,2420
701000000,7010,0000000000000000,2421,2422,2420,2420
702000000,7020,0000000000000000,2421,2421,2420,2421
