timestamp,seq,solenoids,P_0,P_1,P_2,P_3
11478001,0,0000000000000000,2637,2637,2642,2640
12177863,20,0000000000000000,2638,2638,2642,2640
12877863,40,0000000000000000,2637,2639,2641,2639
13577863,60,0000000000000000,2638,2637,2642,2640
14277863,80,0000000000000000,2637,2638,2642,2640
15677863,120,0000000000000000,2638,2638,2642,2640
21000000,210,0000000000000000,2637,2639,2641,2640
22000000,220,0000000000000000,2638,2638,2642,2641
23000000,230,0000000000000000,2637,2637,2641,2639
24000000,240,0000000000000000,2638,2638,2641,2639
