timestamp,seq,solenoids,P_0,P_1,P_2,P_3
194000000,1940,0000000000000000,2638,2637,4626,3394
195000000,1950,0000000000000000,2639,2639,4627,3392
196000000,1960,0000000000000000,2637,2638,4625,3392
197000000,1970,0000000000000000,2637,2639,4626,3394
198000000,1980,0000000000000000,2637,2640,4627,3393
199000000,1990,0000000000000000,2641,2638,4626,3393
200000000,2000,0000000000000000,2638,2638,4625,3393
201000000,2010,0000000000000000,2639,2639,4626,3394
202000000,2020,0000000000000000,2639,2637,4627,3392
203000000,2030,0000000000000000,2639,2636,4626,3391
204000000,2040,0000000000000000,2639,2639,4626,3392
205000000,2050,0000000000000000,2637,2639,4623,3392
206000000,2060,0000000000000000,2638,2637,4627,3393
207000000,2070,0000000000000000,2639,2639,4625,3392
208000000,2080,0000000000000000,2636,2638,4626,3391
209000000,2090,0000000000000000,2638,2638,4625,3391
210000000,2100,0000000000000000,2639,2637,4626,3392
211000000,2110,0000000000000000,2638,2639,4626,3394
212000000,2120,0000000000000000,2638,2642,4627,3390
213000000,2130,0000000000000000,2638,2637,4626,3393
214000000,2140,0000000000000000,2638,2639,4625,3391
215000000,2150,0000000000000000,2640,2638,4627,3391
216000000,2160,0000000000000000,2639,2639,4625,3390
217000000,2170,0000000000000000,2637,2638,4624,3392
218000000,2180,0000000000000000,2641,2639,4623,3389
219000000,2190,0000000000000000,2639,2637,4625,3390
220000000,2200,0000000000000000,2638,2639,4625,3390
221000000,2210,0000000000000000,2639,2638,4626,3390
222000000,2220,0000000000000000,2639,2638,4627,3393
223000000,2230,0000000000000000,2638,2637,4625,3391
224000000,2240,0000000000000000,2638,2637,4624,3389
225000000,2250,0000000000000000,2637,2639,4625,3391
226000000,2260,0000000000000000,2638,2637,4625,3390
227000000,2270,0000000000000000,2638,2637,4625,3390
228000000,2280,0000000000000000,2638,2638,4624,3388
229000000,2290,0000000000000000,2637,2638,4625,3388
230000000,2300,0000000000000000,2638,2638,4626,3389
231000000,2310,0000000000000000,2639,2638,4625,3390
232000000,2320,0000000000000000,2637,2638,4625,3389
233000000,2330,0000000000000000,2637,2638,4626,3389
234000000,2340,0000000000000000,2637,2636,4625,3389
235000000,2350,0000000000000000,2638,2637,4625,3390
236000000,2360,0000000000000000,2638,2637,4623,3389
237000000,2370,0000000000000000,2637,2637,4624,3388
238000000,2380,0000000000000000,2638,2637,4624,3389
239000000,2390,0000000000000000,2638,2637,4625,3389
240000000,2400,0000000000000000,2638,2638,4625,3388
241000000,2410,0000000000000000,2638,2636,4624,3388
242000000,2420,0000000000000000,2638,2638,4623,3388
243000000,2430,0000000000000000,2637,2637,4626,3388
244000000,2440,0000000000000000,2637,2638,4625,3389
245000000,2450,0000000000000000,2638,2638,4625,3388
246000000,2460,0000000000000000,2637,2638,4624,3388
247000000,2470,0000000000000000,2638,2637,4624,3388
248000000,2480,0000000000000000,2637,2638,4624,3388
249000000,2490,0000000000000000,2637,2637,4625,3388
250000000,2500,0000000000000000,2637,2638,4624,2576
251000000,2510,0000000000000000,2638,2637,4625,3387
252000000,2520,0000000000000000,2639,2637,4625,3387
253000000,2530,0000000000000000,2638,2638,4625,3387
254000000,2540,0000000000000000,2638,2638,4624,3389
255000000,2550,0000000000000000,2638,2638,4627,3388
256000000,2560,0000000000000000,2638,2637,4624,3387
257000000,2570,0000000000000000,2638,2639,4626,3388
258000000,2580,0000000000000000,2638,2637,4626,3386
259000000,2590,0000000000000000,2638,2638,4624,3389
260000000,2600,0000000000000000,2638,2639,4624,3386
261000000,2610,0000000000000000,2642,2638,4626,3386
262000000,2620,0000000000000000,2639,2637,4628,3388
263000000,2630,0000000000000000,2639,2638,4624,3386
265000000,2650,0000000000000000,2639,2638,4625,3385
266000000,2660,0000000000000000,2638,2639,4624,3386
267000000,2670,0000000000000000,2639,2635,4624,3387
268000000,2680,0000000000000000,2638,2641,4626,3386
270000000,2700,0000000000000000,2638,2636,4626,3388
271000000,2710,0000000000000000,2640,2639,4626,3386
272000000,2720,0000000000000000,2639,2639,4624,3386
273000000,2730,0000000000000000,2639,2637,4627,3386
274000000,2740,0000000000000000,2639,2638,4625,3385
275000000,2750,0000000000000000,2638,2638,4624,3386
276000000,2760,0000000000000000,2638,2638,4624,3386
277000000,2770,0000000000000000,2637,2638,4627,3385
278000000,2780,0000000000000000,2638,2639,4625,3386
280000000,2800,0000000000000000,2637,2636,4625,3385
281000000,2810,0000000000000000,2638,2638,4625,3387
282000000,2820,0000000000000000,2639,2639,4625,3387
283000000,2830,0000000000000000,2640,2638,4624,3384
284000000,2840,0000000000000000,2639,2639,4624,3384
285000000,2850,0000000000000000,2639,2638,4625,3386
286000000,2860,0000000000000000,2639,2638,4627,3384
287000000,2870,0000000000000000,2640,2638,4626,3385
288000000,2880,0000000000000000,2639,2638,4626,3386
289000000,2890,0000000000000000,2638,2640,4625,3385
