timestamp,seq,solenoids,P_0,P_1,P_2,P_3
1608000000,16080,0000000000000000,2421,2422,2420,2421
1609000000,16090,0000000000000000,2421,2422,2421,2421
1610000000,16100,0000000000000000,2421,2422,2421,2421
1611000000,16110,0000000000000000,2421,2421,2420,2421
1612000000,16120,0000000000000000,2421,2423,2420,2421
1613000000,16130,0000000000000000,2421,2422,2421,2421
1614000000,16140,0000000000000000,2421,2422,2420,2421
1615000000,16150,0000000000000000,2421,2422,2421,2420
1616000000,16160,0000000000000000,2421,2421,2420,2421
1617000000,16170,0000000000000000,2421,2422,2420,2421
1618000000,16180,0000000000000000,2421,2422,2421,2420
1619000000,16190,0000000000000000,2421,2421,2421,2420
1620000000,16200,0000000000000000,2421,2421,2420,2421
1621000000,16210,0000000000000000,2422,2421,2420,2421
1622000000,16220,0000000000000000,2421,2421,2420,2421
1623000000,16230,0000000000000000,2421,2421,2421,2421
1624000000,16240,0000000000000000,2421,2421,2421,2421
1625000000,16250,0000000000000000,2421,2421,2420,2421
1626000000,16260,0000000000000000,2421,2422,2420,2419
1627000000,16270,0000000000000000,2421,2421,2420,2421
1628000000,16280,0000000000000000,2422,2422,2419,2420
1629000000,16290,0000000000000000,2421,2422,2420,2420
1630000000,16300,0000000000000000,2421,2423,2420,2421
1631000000,16310,0000000000000000,2421,2422,2420,2421
1632000000,16320,0000000000000000,2421,2421,2420,2420
1633000000,16330,0000000000000000,2421,2422,2420,2421
1634000000,16340,0000000000000000,2421,2421,2420,2421
1635000000,16350,0000000000000000,2422,2422,2420,2421
1636000000,16360,0000000000000000,2421,2422,2420,2421
1637000000,16370,0000000000000000,2421,2422,2421,2421
1638000000,16380,0000000000000000,2421,2422,2421,2420
1639000000,16390,0000000000000000,2421,2421,2421,2421
1640000000,16400,0000000000000000,2421,2421,2420,2421
1641000000,16410,0000000000000000,2421,2422,2420,2420
1642000000,16420,0000000000000000,2422,2422,2421,2421
1643000000,16430,0000000000000000,2421,2422,2420,2421
1644000000,16440,0000000000000000,2422,2422,2420,2420
1645000000,16450,0000000000000000,2421,2422,2420,2421
1646000000,16460,0000000000000000,2421,2422,2421,2421
1647000000,16470,0000000000000000,2422,2421,2420,2421
1648000000,16480,0000000000000000,2421,2422,2420,2420
1649000000,16490,0000000000000000,2421,2421,2420,2420
1650000000,16500,0000000000000000,2421,2422,2421,2421
1651000000,16510,0000000000000000,2421,2422,2421,2421
1652000000,16520,0000000000000000,2421,2422,2420,2420
1653000000,16530,0000000000000000,2422,2421,2421,2420
1654000000,16540,0000000000000000,2421,2422,2420,2421
1655000000,16550,0000000000000000,2421,2422,2420,2421
1656000000,16560,0000000000000000,2421,2422,2421,2421
1657000000,16570,0000000000000000,2421,2422,2420,2420
1658000000,16580,0000000000000000,2421,2421,2420,2420
1659000000,16590,0000000000000000,2421,2422,2421,2421
1660000000,16600,0000000000000000,2422,2422,2420,2421
1661000000,16610,0000000000000000,2420,2422,2420,2422
1662000000,16620,0000000000000000,2421,2422,2420,2421
1663000000,16630,0000000000000000,2421,2422,2421,2420
1664000000,16640,0000000000000000,2421,2422,2420,2421
1665000000,16650,0000000000000000,2421,2422,2421,2420
1666000000,16660,0000000000000000,2421,2421,2419,2420
1667000000,16670,0000000000000000,2422,2421,2420,2421
1668000000,16680,0000000000000000,2420,2422,2420,2419
1669000000,16690,0000000000000000,2421,2421,2420,2421
1670000000,16700,0000000000000000,2421,2421,2420,2420
1671000000,16710,0000000000000000,2421,2421,2420,2420
1672000000,16720,0000000000000000,2421,2422,2420,2422
1673000000,16730,0000000000000000,2422,2421,2420,2422
1674000000,16740,0000000000000000,2421,2421,2421,2421
1675000000,16750,0000000000000000,2422,2422,2421,2420
1676000000,16760,0000000000000000,2420,2421,2420,2421
1677000000,16770,0000000000000000,2421,2422,2421,2421
1678000000,16780,0000000000000000,2421,2421,2420,2420
1679000000,16790,0000000000000000,2421,2422,2420,2422
1680000000,16800,0000000000000000,2421,2422,2420,2421
1681000000,16810,0000000000000000,2421,2422,2420,2421
1682000000,16820,0000000000000000,2421,2422,2420,2420
1683000000,16830,0000000000000000,2422,2421,2420,2421
1684000000,16840,0000000000000000,2421,2422,2420,2421
1685000000,16850,0000000000000000,2421,2422,2421,2420
1686000000,16860,0000000000000000,2422,2421,2420,2422
1687000000,16870,0000000000000000,2421,2422,2420,2421
1688000000,16880,0000000000000000,2421,2422,2421,2420
1689000000,16890,0000000000000000,2421,2422,2420,2420
1690000000,16900,0000000000000000,2421,2421,2421,2421
1691000000,16910,0000000000000000,2421,2422,2420,2421
1692000000,16920,0000000000000000,2422,2422,2421,2420
1693000000,16930,0000000000000000,2422,2422,2420,2420
1694000000,16940,0000000000000000,2421,2422,2421,2420
1695000000,16950,0000000000000000,2422,2422,2420,2421
1696000000,16960,0000000000000000,2421,2422,2419,2421
1697000000,16970,0000000000000000,2421,2422,2421,2421
1698000000,16980,0000000000000000,2421,2421,2420,2421
1699000000,16990,0000000000000000,2422,2421,2420,2421
1700000000,17000,0000000000000000,2422,2421,2420,2420
1701000000,17010,0000000000000000,2421,2421,2420,2421
1702000000,17020,0000000000000000,2421,2422,2419,2421
1703000000,17030,0000000000000000,2422,2421,2420,2421
1704000000,17040,0000000000000000,2421,2422,2421,2421
1705000000,17050,0000000000000000,2422,2421,2420,2421
1706000000,17060,0000000000000000,2422,2422,2420,2421
1707000000,17070,0000000000000000,2421,2422,2420,2421
1708000000,17080,0000000000000000,2421,2421,2419,2421
1709000000,17090,0000000000000000,2421,2421,2421,2420
1710000000,17100,0000000000000000,2422,2422,2420,2420
1711000000,17110,0000000000000000,2422,2422,2420,2421
1712000000,17120,0000000000000000,2421,2422,2420,2421
