timestamp,seq,solenoids,P_0,P_1,P_2,P_3
9602001,0,0000000000000000,2638,2639,4624,3375
10301863,20,0000000000000000,2638,2638,4625,3375
11001863,40,0000000000000000,2639,2639,4624,3374
11701863,60,0000000000000000,2639,2639,4624,3374
13101862,100,0000000000000000,2638,2639,4623,3374
13801862,120,0000000000000000,2639,2640,4626,3375
14501862,140,0000000000000000,2637,2640,4624,3373
15000000,150,0000000000000000,2638,2639,4625,3374
16000000,160,0000000000000000,2638,2638,4623,3377
17000000,170,0000000000000000,2640,2639,4626,3376
18000000,180,0000000000000000,2639,2639,4624,3373
19000000,190,0000000000000000,2639,2639,4627,3375
20000000,200,0000000000000000,2638,2637,4624,3376
21000000,210,0000000000000000,2638,2640,4624,3375
22000000,220,0000000000000000,2638,2639,4624,3375
23000000,230,0000000000000000,2638,2639,4626,3375
24000000,240,0000000000000000,2637,2639,4624,3376
25000000,250,0000000000000000,2639,2638,4625,3377
26000000,260,0000000000000000,2640,2638,4624,3375
27000000,270,0000000000000000,2638,2639,4627,3376
28000000,280,0000000000000000,2638,2639,4625,3375
29000000,290,0000000000000000,2640,2637,4574,3374
30000000,300,0000000000000000,2637,2638,4594,3416
31000000,310,0000000000000000,2639,2638,4623,3415
32000000,320,0000000000000000,2639,2637,4626,3414
33000000,330,0000000000000000,2638,2639,4625,3413
34000000,340,0000000000000000,2639,2638,4630,3317
35000000,350,0000000000000000,2639,2639,4624,3438
36000000,360,0000000000000000,2641,2638,4627,3441
37000000,370,0000000000000000,2641,2640,4626,3441
38000000,380,0000000000000000,2639,2637,4628,3441
39000000,390,0000000000000000,2639,2638,4631,3442
40000000,400,0000000000000000,2638,2636,4630,3441
41000000,410,0000000000000000,2640,2637,4630,3441
42000000,420,0000000000000000,2639,2637,4630,3439
43000000,430,0000000000000000,2639,2640,4631,3443
45000000,450,0000000000000000,3063,3167,4573,3349
46000000,460,0000000000000000,2990,3242,4531,3333
47000000,470,0000000000000000,2968,3262,4500,3336
48000000,480,0000000000000000,2958,3273,4530,3346
49000000,490,0000000000000000,2953,3280,4538,3350
50000000,500,0000000000000000,2954,3284,4537,3347
51000000,510,0000000000000000,2949,3288,4535,3349
52000000,520,0000000000000000,2948,3287,4530,3345
53000000,530,0000000000000000,2948,3288,4527,3346
54000000,540,0000000000000000,2946,3290,4527,3346
55000000,550,0000000000000000,2972,3290,4527,3346
56000000,560,0000000000000000,2945,3293,4532,3348
57000000,570,0000000000000000,2818,3293,4539,3352
58000000,580,0000000000000000,2719,3294,4531,3353
59000000,590,0000000000000000,2676,3294,4526,3347
60000000,600,0000000000000000,2659,3293,4526,3346
61000000,610,0000000000000000,2640,2638,4630,3431
62000000,620,0000000000000000,2638,2639,4628,3428
63000000,630,0000000000000000,2639,2637,4630,3427
64000000,640,0000000000000000,2639,2639,4629,3427
65000000,650,0000000000000000,2641,2637,4629,3427
66000000,660,0000000000000000,2639,2637,4628,3426
67000000,670,0000000000000000,2638,2639,4628,3423
68000000,680,0000000000000000,2641,2639,4631,3428
69000000,690,0000000000000000,2638,2638,4630,3425
70000000,700,0000000000000000,2639,2638,4629,3425
71000000,710,0000000000000000,2639,2636,4628,3428
72000000,720,0000000000000000,2638,2638,4629,3425
73000000,730,0000000000000000,2638,2637,4628,3424
74000000,740,0000000000000000,2639,2637,4629,3425
75000000,750,0000000000000000,2638,2638,4629,3425
76000000,760,0000000000000000,2640,2638,4628,3425
77000000,770,0000000000000000,2639,2638,4627,3426
78000000,780,0000000000000000,2639,2638,4627,3425
79000000,790,0000000000000000,2641,2637,4627,3424
80000000,800,0000000000000000,2639,2638,4629,3425
81000000,810,0000000000000000,2638,2638,4629,3423
82000000,820,0000000000000000,2639,2638,4627,3424
83000000,830,0000000000000000,2639,2638,4627,3423
84000000,840,0000000000000000,2638,2638,4628,3424
85000000,850,0000000000000000,2639,2637,4629,3425
86000000,860,0000000000000000,2639,2637,4628,3423
87000000,870,0000000000000000,2639,2637,4627,3424
88000000,880,0000000000000000,2638,2638,4627,3424
89000000,890,0000000000000000,2639,2636,4628,3423
90000000,900,0000000000000000,2639,2639,4628,3423
91000000,910,0000000000000000,2640,2637,4628,3424
92000000,920,0000000000000000,2638,2637,4627,3422
9603001,0,0000000000000000,2639,2637,4628,3423
