timestamp,seq,solenoids,P_0,P_1,P_2,P_3
1224000000,12240,0000000000000000,2421,2422,2419,2420
1225000000,12250,0000000000000000,2421,2422,2420,2421
1226000000,12260,0000000000000000,2422,2422,2421,2421
1227000000,12270,0000000000000000,2421,2422,2420,2420
1228000000,12280,0000000000000000,2421,2423,2421,2420
1229000000,12290,0000000000000000,2422,2422,2419,2420
1230000000,12300,0000000000000000,2421,2422,2420,2420
1231000000,12310,0000000000000000,2423,2422,2420,2420
1232000000,12320,0000000000000000,2422,2422,2420,2420
1233000000,12330,0000000000000000,2422,2421,2420,2421
1234000000,12340,0000000000000000,2421,2422,2420,2420
1235000000,12350,0000000000000000,2421,2421,2421,2421
1236000000,12360,0000000000000000,2422,2421,2420,2421
1237000000,12370,0000000000000000,2421,2422,2420,2421
1238000000,12380,0000000000000000,2421,2421,2420,2421
1239000000,12390,0000000000000000,2421,2422,2421,2420
1240000000,12400,0000000000000000,2421,2421,2420,2420
1241000000,12410,0000000000000000,2421,2422,2420,2420
1242000000,12420,0000000000000000,2421,2422,2421,2420
1243000000,12430,0000000000000000,2422,2422,2421,2421
1244000000,12440,0000000000000000,2421,2422,2420,2420
1245000000,12450,0000000000000000,2422,2422,2420,2420
1246000000,12460,0000000000000000,2421,2421,2420,2420
1247000000,12470,0000000000000000,2420,2421,2420,2421
1248000000,12480,0000000000000000,2422,2422,2420,2421
1249000000,12490,0000000000000000,2421,2422,2421,2420
1250000000,12500,0000000000000000,2422,2422,2420,2421
1251000000,12510,0000000000000000,2421,2421,2419,2421
1252000000,12520,0000000000000000,2422,2421,2421,2421
