timestamp,seq,solenoids,P_0,P_1,P_2,P_3
790000000,7900,0000000000000000,2421,2422,2421,2421
791000000,7910,0000000000000000,2422,2422,2420,2420
792000000,7920,0000000000000000,2421,2422,2421,2420
793000000,7930,0000000000000000,2422,2422,2420,2421
794000000,7940,0000000000000000,2422,2422,2420,2420
795000000,7950,0000000000000000,2422,2422,2420,2421
796000000,7960,0000000000000000,2421,2422,2420,2421
797000000,7970,0000000000000000,2421,2421,2421,2420
798000000,7980,0000000000000000,2421,2422,2420,2420
799000000,7990,0000000000000000,2422,2422,2420,2420
800000000,8000,0000000000000000,2421,2421,2419,2420
801000000,8010,0000000000000000,2421,2421,2421,2420
802000000,8020,0000000000000000,2421,2422,2421,2421
803000000,8030,0000000000000000,2422,2421,2421,2421
804000000,8040,0000000000000000,2421,2421,2420,2421
805000000,8050,0000000000000000,2421,2421,2421,2421
806000000,8060,0000000000000000,2421,2422,2420,2421
807000000,8070,0000000000000000,2422,2421,2420,2421
808000000,8080,0000000000000000,2421,2422,2420,2420
809000000,8090,0000000000000000,2422,2422,2420,2420
810000000,8100,0000000000000000,2421,2421,2419,2420
811000000,8110,0000000000000000,2422,2422,2420,2419
812000000,8120,0000000000000000,2421,2421,2421,2420
813000000,8130,0000000000000000,2421,2421,2420,2421
814000000,8140,0000000000000000,2421,2422,2420,2420
815000000,8150,0000000000000000,2421,2422,2420,2421
816000000,8160,0000000000000000,2421,2421,2421,2421
817000000,8170,0000000000000000,2421,2422,2420,2420
818000000,8180,0000000000000000,2421,2422,2420,2421
819000000,8190,0000000000000000,2422,2423,2420,2420
820000000,8200,0000000000000000,2421,2421,2421,2420
821000000,8210,0000000000000000,2421,2421,2421,2420
822000000,8220,0000000000000000,2421,2422,2420,2421
823000000,8230,0000000000000000,2420,2422,2420,2420
824000000,8240,0000000000000000,2421,2421,2420,2420
825000000,8250,0000000000000000,2421,2421,2420,2420
826000000,8260,0000000000000000,2421,2421,2420,2420
827000000,8270,0000000000000000,2421,2421,2420,2420
828000000,8280,0000000000000000,2422,2421,2421,2420
829000000,8290,0000000000000000,2421,2421,2420,2420
830000000,8300,0000000000000000,2421,2422,2420,2421
831000000,8310,0000000000000000,2421,2422,2420,2421
832000000,8320,0000000000000000,2421,2423,2421,2420
833000000,8330,0000000000000000,2422,2422,2421,2420
834000000,8340,0000000000000000,2421,2421,2420,2421
835000000,8350,0000000000000000,2421,2423,2421,2422
836000000,8360,0000000000000000,2421,2422,2420,2420
837000000,8370,0000000000000000,2421,2422,2421,2420
838000000,8380,0000000000000000,2422,2421,2421,2420
839000000,8390,0000000000000000,2421,2422,2420,2420
840000000,8400,0000000000000000,2421,2422,2420,2420
841000000,8410,0000000000000000,2421,2422,2420,2421
842000000,8420,0000000000000000,2421,2421,2420,2421
843000000,8430,0000000000000000,2421,2422,2420,2421
844000000,8440,0000000000000000,2421,2422,2421,2421
845000000,8450,0000000000000000,2422,2423,2421,2420
846000000,8460,0000000000000000,2422,2421,2420,2421
847000000,8470,0000000000000000,2421,2421,2421,2421
848000000,8480,0000000000000000,2421,2422,2420,2420
849000000,8490,0000000000000000,2421,2422,2420,2420
850000000,8500,0000000000000000,2421,2421,2419,2420
851000000,8510,0000000000000000,2421,2422,2420,2421
852000000,8520,0000000000000000,2422,2423,2421,2420
853000000,8530,0000000000000000,2421,2422,2420,2421
854000000,8540,0000000000000000,2421,2421,2421,2421
855000000,8550,0000000000000000,2421,2421,2421,2420
856000000,8560,0000000000000000,2422,2421,2420,2421
857000000,8570,0000000000000000,2421,2422,2420,2421
858000000,8580,0000000000000000,2421,2421,2421,2420
859000000,8590,0000000000000000,2421,2421,2420,2420
860000000,8600,0000000000000000,2422,2422,2420,2421
861000000,8610,0000000000000000,2422,2422,2420,2420
862000000,8620,0000000000000000,2421,2422,2420,2421
863000000,8630,0000000000000000,2421,2422,2420,2421
864000000,8640,0000000000000000,2421,2421,2421,2420
865000000,8650,0000000000000000,2421,2422,2419,2421
866000000,8660,0000000000000000,2420,2422,2420,2420
867000000,8670,0000000000000000,2421,2422,2420,2421
868000000,8680,0000000000000000,2421,2421,2420,2421
