timestamp,seq,solenoids,P_0,P_1,P_2,P_3
705000000,7050,0000000000000000,2422,2422,2420,2421
706000000,7060,0000000000000000,2421,2422,2420,2422
707000000,7070,0000000000000000,2422,2422,2420,2420
708000000,7080,0000000000000000,2421,2421,2420,2420
709000000,7090,0000000000000000,2421,2421,2419,2420
710000000,7100,0000000000000000,2422,2422,2420,2420
711000000,7110,0000000000000000,2422,2422,2420,2421
712000000,7120,0000000000000000,2421,2422,2420,2421
713000000,7130,0000000000000000,2421,2422,2420,2421
714000000,7140,0000000000000000,2422,2422,2420,2421
715000000,7150,0000000000000000,2422,2421,2419,2421
716000000,7160,0000000000000000,2422,2421,2420,2420
717000000,7170,0000000000000000,2421,2422,2420,2420
718000000,7180,0000000000000000,2421,2421,2420,2421
719000000,7190,0000000000000000,2421,2422,2421,2420
720000000,7200,0000000000000000,2422,2422,2421,2421
721000000,7210,0000000000000000,2422,2422,2420,2420
