timestamp,seq,solenoids,P_0,P_1,P_2,P_3
32000000,320,0000000000000000,2637,2637,2641,2639
33000000,330,0000000000000000,2639,2638,2641,2640
34000000,340,0000000000000000,2637,2638,2641,2639
35000000,350,0000000000000000,2639,2639,2642,2640
36000000,360,0000000000000000,2639,2638,2641,2639
37000000,370,0000000000000000,2637,2637,2641,2641
38000000,380,0000000000000000,2639,2637,2643,2639
39000000,390,0000000000000000,2637,2638,2642,2640
40000000,400,0000000000000000,2638,2638,2641,2640
41000000,410,0000000000000000,2637,2637,2642,2641
42000000,420,0000000000000000,2638,2638,2642,2639
43000000,430,0000000000000000,2637,2638,2641,2641
44000000,440,0000000000000000,2637,2638,2642,2641
45000000,450,0000000000000000,2637,2639,2641,2639
46000000,460,0000000000000000,2638,2638,2641,2639
47000000,470,0000000000000000,2638,2638,2641,2639
48000000,480,0000000000000000,2638,2638,2641,2641
49000000,490,0000000000000000,2637,2639,2642,2640
50000000,500,0000000000000000,2637,2638,2642,2640
51000000,510,0000000000000000,2639,2637,2641,2639
52000000,520,0000000000000000,2637,2638,2642,2640
53000000,530,0000000000000000,2638,2637,2641,2641
54000000,540,0000000000000000,2637,2637,2641,2640
55000000,550,0000000000000000,2638,2638,2641,2640
56000000,560,0000000000000000,2637,2637,2641,2641
57000000,570,0000000000000000,2638,2638,2641,2640
58000000,580,0000000000000000,2638,2638,2641,2640
59000000,590,0000000000000000,2637,2638,2641,2639
60000000,600,0000000000000000,2637,2639,2640,2640
61000000,610,0000000000000000,2638,2637,2640,2640
62000000,620,0000000000000000,2637,2637,2642,2641
63000000,630,0000000000000000,2638,2638,2641,2639
64000000,640,0000000000000000,2637,2638,2642,2640
65000000,650,0000000000000000,2637,2638,2640,2640
66000000,660,0000000000000000,2637,2636,2641,2641
67000000,670,0000000000000000,2637,2638,2641,2639
68000000,680,0000000000000000,2638,2638,2640,2640
69000000,690,0000000000000000,2637,2638,2641,2640
70000000,700,0000000000000000,2637,2637,2642,2640
71000000,710,0000000000000000,2637,2637,2642,2640
72000000,720,0000000000000000,2638,2637,2641,2640
73000000,730,0000000000000000,2637,2638,2642,2642
74000000,740,0000000000000000,2637,2639,2643,2640
75000000,750,0000000000000000,2638,2637,2641,2640
76000000,760,0000000000000000,2637,2637,2641,2641
77000000,770,0000000000000000,2638,2637,2642,2639
78000000,780,0000000000000000,2637,2638,2641,2640
79000000,790,0000000000000000,2638,2637,2641,2641
80000000,800,0000000000000000,2638,2638,2642,2640
81000000,810,0000000000000000,2637,2638,2642,2639
82000000,820,0000000000000000,2638,2638,2642,2640
83000000,830,0000000000000000,2638,2637,2644,2641
84000000,840,0000000000000000,2638,2638,2641,2640
85000000,850,0000000000000000,2637,2638,2641,2639
87000000,870,0000000000000000,2638,2638,2643,2641
88000000,880,0000000000000000,2638,2636,2642,2640
89000000,890,0000000000000000,2636,2638,2641,2640
90000000,900,0000000000000000,2637,2637,2642,2640
91000000,910,0000000000000000,2638,2636,2641,2640
93000000,930,0000000000000000,2638,2639,2641,2640
94000000,940,0000000000000000,2638,2638,2641,2641
95000000,950,0000000000000000,2637,2637,2641,2639
96000000,960,0000000000000000,2639,2636,2642,2641
97000000,970,0000000000000000,2637,2638,2642,2641
98000000,980,0000000000000000,2638,2637,2642,2641
99000000,990,0000000000000000,2637,2639,2641,2641
100000000,1000,0000000000000000,2638,2637,2644,2641
101000000,1010,0000000000000000,2638,2638,2642,2640
102000000,1020,0000000000000000,2637,2639,2642,2642
103000000,1030,0000000000000000,2638,2638,2643,2641
104000000,1040,0000000000000000,2636,2637,2642,2640
105000000,1050,0000000000000000,2638,2639,2642,2641
