time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-6.700,-6.934,459.252,170.493
1.000000,-6.465,-6.465,459.486,170.024
2.000000,-6.934,-6.700,459.017,170.024
3.000000,-6.934,-6.465,459.252,170.493
4.000000,-6.934,-6.231,459.486,170.259
5.000000,-5.997,-6.700,459.252,170.259
6.000000,-6.700,-6.700,459.017,170.259
7.000000,-6.465,-6.465,459.252,170.493
8.000000,-6.465,-6.934,459.486,170.024
9.000000,-6.465,-7.169,459.252,169.790
10.000000,-6.465,-6.465,459.252,170.024
11.000000,-6.934,-6.465,458.549,170.024
12.000000,-6.700,-6.934,459.486,170.259
13.000000,-6.465,-6.465,459.017,170.024
14.000000,-7.169,-6.700,459.252,169.790
15.000000,-6.700,-6.700,459.017,169.790
16.000000,-6.465,-6.934,459.252,170.024
17.000000,-6.700,-6.465,459.252,170.493
18.000000,-6.700,-5.762,459.486,169.555
19.000000,-6.700,-6.934,459.252,170.259
20.000000,-6.700,-6.465,459.017,169.790
21.000000,-6.231,-6.700,459.486,169.790
22.000000,-6.465,-6.465,459.017,169.555
23.000000,-6.934,-6.700,458.783,170.024
24.000000,-5.997,-6.465,458.549,169.321
25.000000,-6.465,-6.934,459.017,169.555
26.000000,-6.700,-6.465,459.017,169.555
27.000000,-6.465,-6.700,459.252,169.555
28.000000,-6.465,-6.700,459.486,170.259
29.000000,-6.700,-6.934,459.017,169.790
30.000000,-6.700,-6.934,458.783,169.321
31.000000,-6.934,-6.465,459.017,169.790
32.000000,-6.700,-6.934,459.017,169.555
33.000000,-6.700,-6.934,459.017,169.555
34.000000,-6.700,-6.700,458.783,169.087
35.000000,-6.934,-6.700,459.017,169.087
36.000000,-6.700,-6.700,459.252,169.321
37.000000,-6.465,-6.700,459.017,169.555
38.000000,-6.934,-6.700,459.017,169.321
39.000000,-6.934,-6.700,459.252,169.321
40.000000,-6.934,-7.169,459.017,169.321
41.000000,-6.700,-6.934,459.017,169.555
42.000000,-6.700,-6.934,458.549,169.321
43.000000,-6.934,-6.934,458.783,169.087
44.000000,-6.700,-6.934,458.783,169.321
45.000000,-6.700,-6.934,459.017,169.321
46.000000,-6.700,-6.700,459.017,169.087
47.000000,-6.700,-7.169,458.783,169.087
48.000000,-6.700,-6.700,458.549,169.087
49.000000,-6.934,-6.934,459.252,169.087
50.000000,-6.934,-6.700,459.017,169.321
51.000000,-6.700,-6.700,459.017,169.087
52.000000,-6.934,-6.700,458.783,169.087
53.000000,-6.700,-6.934,458.783,169.087
54.000000,-6.934,-6.700,458.783,169.087
55.000000,-6.934,-6.934,459.017,169.087
56.000000,-6.934,-6.700,458.783,-21.232
57.000000,-6.700,-6.934,459.017,168.852
58.000000,-6.465,-6.934,459.017,168.852
59.000000,-6.700,-6.700,459.017,168.852
60.000000,-6.700,-6.700,458.783,169.321
61.000000,-6.700,-6.700,459.486,169.087
62.000000,-6.700,-6.934,458.783,168.852
63.000000,-6.700,-6.465,459.252,169.087
64.000000,-6.700,-6.934,459.252,168.618
65.000000,-6.700,-6.700,458.783,169.321
66.000000,-6.700,-6.465,458.783,168.618
67.000000,-5.762,-6.700,459.252,168.618
68.000000,-6.465,-6.934,459.721,169.087
69.000000,-6.465,-6.700,458.783,168.618
71.000000,-6.465,-6.700,459.017,168.384
72.000000,-6.700,-6.465,458.783,168.618
73.000000,-6.465,-7.403,458.783,168.852
74.000000,-6.700,-5.997,459.252,168.618
76.000000,-6.700,-7.169,459.252,169.087
77.000000,-6.231,-6.465,459.252,168.618
78.000000,-6.465,-6.465,458.783,168.618
79.000000,-6.465,-6.934,459.486,168.618
80.000000,-6.465,-6.700,459.017,168.384
81.000000,-6.700,-6.700,458.783,168.618
82.000000,-6.700,-6.700,458.783,168.618
83.000000,-6.934,-6.700,459.486,168.384
84.000000,-6.700,-6.465,459.017,168.618
86.000000,-6.934,-7.169,459.017,168.384
87.000000,-6.700,-6.700,459.017,168.852
88.000000,-6.465,-6.465,459.017,168.852
89.000000,-6.231,-6.700,458.783,168.149
90.000000,-6.465,-6.465,458.783,168.149
91.000000,-6.465,-6.700,459.017,168.618
92.000000,-6.465,-6.700,459.486,168.149
93.000000,-6.231,-6.700,459.252,168.384
94.000000,-6.465,-6.700,459.252,168.618
95.000000,-6.700,-6.231,459.017,168.384
96.000000,-6.700,-6.700,459.017,168.384
97.000000,-6.700,-6.700,459.017,167.915
98.000000,-6.934,-6.700,459.252,168.384
99.000000,-6.465,-6.934,459.486,168.149
100.000000,-6.231,-6.934,459.252,168.384
101.000000,-6.465,-6.700,459.252,168.149
102.000000,-6.934,-6.465,459.486,168.384
103.000000,-6.934,-6.465,459.252,167.915
104.000000,-6.465,-6.700,459.252,168.149
105.000000,-6.700,-6.231,459.017,168.149
106.000000,-6.700,-6.465,459.017,168.149
107.000000,-6.700,-6.700,459.486,167.915
108.000000,-6.465,-6.934,459.017,167.680
109.000000,-6.465,-6.700,459.017,167.680
110.000000,-6.700,-6.700,458.783,167.915
111.000000,-6.700,-6.465,459.252,167.915
112.000000,-6.934,-7.169,459.252,167.915
113.000000,-6.465,-6.934,459.017,167.915
114.000000,-6.700,-6.465,458.783,167.915
115.000000,-7.169,-6.700,459.017,167.915
116.000000,-6.700,-6.700,459.017,167.915
117.000000,-6.700,-6.231,459.017,167.915
118.000000,-6.700,-6.934,459.017,167.680
119.000000,-6.700,-6.465,459.017,167.680
120.000000,-6.465,-6.700,459.252,167.680
121.000000,-6.700,-6.934,458.783,167.680
122.000000,-6.700,-6.700,459.017,167.680
123.000000,-6.934,-6.934,459.017,167.446
124.000000,-6.700,-7.169,459.252,167.680
125.000000,-6.700,-6.700,459.017,167.212
126.000000,-6.465,-6.700,459.017,167.915
127.000000,-6.700,-6.465,458.783,167.680
128.000000,-6.700,-6.700,459.017,167.915
129.000000,-6.700,-6.700,458.549,167.446
130.000000,-6.934,-6.934,459.017,167.212
131.000000,-6.934,-6.465,459.017,167.680
132.000000,-6.700,-6.934,459.017,167.680
133.000000,-6.465,-6.934,458.783,167.212
134.000000,-6.934,-6.934,459.017,167.446
135.000000,-6.465,-6.465,459.017,166.977
136.000000,-6.934,-6.934,459.017,167.680
137.000000,-6.934,-6.465,459.017,167.212
138.000000,-6.700,-6.700,459.017,167.212
139.000000,-6.934,-6.934,458.783,167.915
140.000000,-6.465,-6.700,459.017,167.446
141.000000,-6.934,-6.231,459.017,167.212
142.000000,-6.934,-6.465,459.017,167.446
143.000000,-6.465,-6.700,458.783,166.977
144.000000,-6.465,-6.934,458.783,167.212
145.000000,-7.169,-6.934,459.017,167.212
146.000000,-6.934,-6.465,459.017,167.446
147.000000,-6.700,-6.934,459.486,167.446
148.000000,-6.700,-6.700,459.017,166.977
149.000000,-6.700,-6.934,459.017,167.212
150.000000,-6.934,-6.231,459.017,166.743
151.000000,-6.700,-6.465,458.783,167.212
152.000000,-6.700,-6.465,459.017,166.977
153.000000,-6.465,-6.700,459.017,166.977
154.000000,-6.700,-6.934,459.252,166.977
155.000000,-6.934,-6.700,459.252,167.212
156.000000,-6.700,-6.934,458.783,166.743
157.000000,-6.465,-6.934,459.017,166.977
