time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-57.561,-57.326,-58.264,-57.795
1.000000,-57.561,-57.326,-58.498,-58.030
2.000000,-57.561,-57.561,-58.030,-58.030
3.000000,-57.326,-57.326,-58.264,-57.795
4.000000,-57.561,-57.561,-58.264,-57.795
5.000000,-57.561,-57.326,-58.264,-57.795
6.000000,-57.561,-57.326,-58.264,-58.030
7.000000,-57.561,-57.561,-58.264,-57.795
8.000000,-57.561,-57.561,-58.498,-58.030
9.000000,-57.561,-57.092,-58.498,-57.795
10.000000,-57.561,-57.561,-58.498,-58.030
11.000000,-57.326,-57.561,-58.498,-58.030
12.000000,-57.561,-57.326,-58.498,-57.795
13.000000,-57.561,-57.326,-58.498,-57.795
14.000000,-57.326,-57.561,-58.498,-58.030
15.000000,-57.795,-57.326,-58.498,-58.030
18.000000,-57.326,-57.561,-58.498,-58.030
21.000000,-57.561,-57.561,-58.264,-58.030
22.000000,-57.561,-57.326,-58.264,-58.030
23.000000,-57.326,-57.326,-58.030,-58.030
24.000000,-57.561,-57.326,-58.264,-57.795
25.000000,-57.561,-57.326,-58.264,-57.561
26.000000,-57.326,-57.326,-58.264,-58.030
27.000000,-57.561,-57.326,-58.264,-58.030
28.000000,-57.561,-57.561,-58.264,-58.030
29.000000,-57.561,-57.561,-58.264,-57.795
30.000000,-57.326,-57.326,-58.030,-58.030
31.000000,-57.561,-57.326,-58.498,-58.030
32.000000,-57.561,-57.326,-58.264,-57.795
33.000000,-57.561,-57.326,-58.264,-57.795
34.000000,-57.561,-57.561,-58.498,-57.795
35.000000,-57.326,-57.326,-58.264,-58.030
36.000000,-57.326,-57.326,-58.264,-57.795
37.000000,-57.561,-57.326,-58.264,-58.030
38.000000,-57.561,-57.326,-58.264,-58.030
41.000000,-57.326,-57.561,-58.264,-57.795
42.000000,-57.561,-57.561,-58.264,-57.795
43.000000,-57.561,-57.326,-58.264,-57.795
44.000000,-57.561,-57.326,-58.264,-57.795
45.000000,-57.561,-57.561,-58.264,-58.030
46.000000,-57.326,-57.326,-58.264,-57.795
47.000000,-57.561,-57.326,-58.264,-57.795
48.000000,-57.561,-57.561,-58.498,-57.795
49.000000,-57.561,-57.326,-58.498,-58.030
50.000000,-57.561,-57.326,-58.264,-58.030
51.000000,-57.561,-57.326,-58.498,-57.795
52.000000,-57.561,-57.561,-58.264,-58.030
53.000000,-57.561,-57.561,-58.264,-58.030
54.000000,-57.561,-57.326,-58.498,-57.795
55.000000,-57.561,-57.326,-58.264,-58.030
56.000000,-57.561,-57.326,-58.498,-58.030
57.000000,-57.326,-57.326,-58.264,-58.030
58.000000,-57.561,-57.326,-58.264,-58.030
59.000000,-57.561,-57.561,-58.264,-57.795
60.000000,-57.326,-57.092,-58.264,-58.030
61.000000,-57.561,-57.561,-58.498,-58.030
62.000000,-57.561,-57.326,-58.498,-58.030
63.000000,-57.561,-57.326,-58.264,-58.030
