time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-57.561,-57.326,-58.030,-58.030
0.699862,-57.561,-57.561,-58.264,-57.795
1.399862,-57.795,-57.561,-58.264,-57.795
2.099862,-57.561,-57.326,-58.264,-57.561
2.799862,-57.561,-57.326,-58.264,-57.795
3.499862,-57.561,-57.326,-58.030,-58.030
4.199862,-57.561,-57.326,-58.264,-58.030
4.899862,-57.795,-57.561,-58.264,-57.795
6.305999,-57.561,-57.326,-58.264,-57.795
7.305999,-57.561,-57.561,-58.030,-58.030
8.305999,-57.561,-57.561,-58.264,-57.795
9.305999,-57.561,-57.326,-58.030,-58.030
10.305999,-57.561,-57.561,-58.264,-57.795
11.305999,-57.561,-57.326,-58.264,-58.030
12.305999,-57.561,-57.326,-58.264,-58.030
13.305999,-57.561,-57.326,-58.264,-57.795
14.305999,-57.561,-57.561,-58.264,-58.030
15.305999,-57.561,-57.561,-58.030,-58.030
16.305999,-57.561,-57.561,-58.264,-57.795
17.305999,-57.561,-57.326,-58.264,-57.795
18.305999,-57.561,-57.326,-58.264,-58.030
19.305999,-57.561,-57.326,-58.030,-58.030
20.305999,-57.561,-57.561,-58.264,-57.795
22.305999,-57.561,-57.561,-58.264,-57.795
23.305999,-57.795,-57.561,-58.264,-57.795
25.305999,-57.561,-57.561,-58.030,-58.030
26.305999,-57.561,-57.561,-58.264,-57.795
27.305999,-57.561,-57.326,-58.264,-58.030
28.305999,-57.561,-57.326,-58.030,-58.030
29.305999,-57.326,-57.326,-58.030,-58.030
31.305999,-57.561,-57.326,-58.264,-57.795
33.305999,-57.561,-57.326,-58.030,-58.030
35.305999,-57.795,-57.326,-58.264,-58.030
36.305999,-57.326,-57.561,-58.264,-58.030
38.305999,-57.561,-57.326,-58.030,-58.030
39.305999,-57.561,-57.561,-58.264,-57.795
41.305999,-57.561,-57.561,-58.030,-57.795
42.305999,-57.561,-57.561,-58.264,-57.795
43.305999,-57.795,-57.561,-58.264,-58.030
46.305999,-57.561,-57.561,-58.264,-57.795
47.305999,-57.795,-57.561,-58.264,-57.795
48.305999,-57.561,-57.326,-58.030,-58.030
49.305999,-57.795,-57.561,-58.030,-57.795
50.305999,-57.561,-57.326,-58.264,-58.030
51.305999,-57.561,-57.561,-58.264,-58.030
52.305999,-57.326,-57.326,-58.264,-57.795
53.305999,-57.326,-57.561,-58.264,-58.030
54.305999,-57.795,-57.561,-58.264,-57.795
55.305999,-57.561,-57.326,-58.264,-58.030
56.305999,-57.561,-57.561,-58.264,-57.795
57.305999,-57.795,-57.561,-58.264,-57.795
58.305999,-57.561,-57.326,-58.030,-58.030
60.305999,-57.561,-57.561,-58.264,-58.030
61.305999,-57.561,-57.326,-58.264,-58.030
62.305999,-57.561,-57.326,-58.264,-58.030
63.305999,-57.795,-57.326,-58.264,-57.795
64.305999,-57.561,-57.326,-58.264,-58.030
65.305999,-57.561,-57.092,-58.264,-58.030
66.305999,-57.561,-57.326,-58.264,-58.030
67.305999,-57.561,-57.561,-58.030,-57.795
68.305999,-57.561,-57.561,-58.264,-57.795
69.305999,-57.326,-57.326,-58.264,-58.030
70.305999,-57.326,-57.561,-58.030,-57.795
71.305999,-57.795,-57.326,-58.264,-58.030
72.305999,-57.326,-57.326,-58.264,-57.795
73.305999,-57.561,-57.326,-58.264,-58.030
74.305999,-57.561,-57.561,-58.264,-58.030
75.305999,-57.326,-57.561,-58.030,-58.030
76.305999,-57.561,-57.561,-58.264,-58.030
77.305999,-57.326,-57.326,-58.030,-58.030
78.305999,-57.561,-57.561,-58.264,-58.030
79.305999,-57.561,-57.561,-58.264,-57.795
80.305999,-57.561,-57.561,-58.264,-58.030
81.305999,-57.326,-57.561,-58.264,-57.795
82.305999,-57.561,-57.326,-58.264,-58.030
83.305999,-57.561,-57.326,-58.264,-57.795
84.305999,-57.561,-57.326,-58.030,-57.795
85.305999,-57.561,-57.326,-58.030,-58.030
86.305999,-57.326,-57.326,-58.264,-58.030
87.305999,-57.561,-57.326,-58.264,-58.030
88.305999,-57.561,-57.561,-58.264,-57.795
89.305999,-57.561,-57.326,-58.498,-58.030
90.305999,-57.561,-57.326,-58.030,-58.030
91.305999,-57.561,-57.326,-58.030,-58.030
92.305999,-57.561,-57.326,-58.264,-57.795
93.305999,-57.326,-57.561,-58.030,-58.030
94.305999,-57.561,-57.326,-58.264,-58.030
95.305999,-57.561,-57.326,-58.264,-58.030
96.305999,-57.561,-57.326,-58.030,-58.030
97.305999,-57.326,-57.326,-58.264,-58.030
98.305999,-57.561,-57.326,-58.264,-58.030
99.305999,-57.561,-57.326,-58.264,-57.795
100.305999,-57.326,-57.326,-58.264,-58.030
