time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-60.608,-60.842,51.896,51.427
1.000000,-60.608,-60.842,51.661,51.896
2.000000,-60.608,-60.842,51.661,51.193
3.000000,-60.139,-60.608,51.661,51.427
4.000000,-60.373,-60.842,51.661,51.193
5.000000,-60.608,-60.842,51.427,51.427
6.000000,-60.139,-60.139,51.427,51.896
7.000000,-60.842,-60.373,51.427,51.427
8.000000,-60.373,-60.608,51.427,51.427
9.000000,-60.608,-61.077,51.193,51.427
10.000000,-60.608,-60.842,51.896,52.130
11.000000,-60.608,-60.842,51.193,51.427
12.000000,-60.139,-60.608,51.427,51.193
13.000000,-60.373,-60.608,51.193,51.427
14.000000,-60.373,-60.373,51.427,51.427
15.000000,-60.608,-60.608,51.427,51.427
16.000000,-60.842,-60.842,51.193,51.193
17.000000,-60.373,-60.608,51.661,51.661
18.000000,-60.608,-60.608,50.958,51.427
19.000000,-60.373,-60.608,51.427,51.427
20.000000,-60.608,-60.842,51.193,51.427
21.000000,-60.608,-60.608,51.427,51.427
22.000000,-60.373,-60.842,51.661,51.661
23.000000,-60.139,-60.608,51.661,51.427
24.000000,-60.373,-60.842,51.427,51.661
25.000000,-60.608,-60.608,51.661,51.661
26.000000,-60.842,-60.842,51.661,51.427
27.000000,-60.608,-60.842,51.427,51.193
28.000000,-60.608,-60.608,51.427,51.427
29.000000,-60.608,-60.608,51.427,51.427
30.000000,-60.373,-60.842,51.193,51.896
31.000000,-60.139,-60.842,51.896,51.427
32.000000,-60.373,-60.842,51.193,51.661
33.000000,-60.842,-60.608,51.193,51.193
34.000000,-60.842,-60.373,51.193,51.896
35.000000,-60.139,-60.373,51.427,51.661
36.000000,-60.608,-60.842,51.427,51.427
37.000000,-59.905,-60.842,51.427,51.427
38.000000,-60.608,-60.842,51.427,51.193
39.000000,-60.842,-60.842,51.661,51.427
40.000000,-60.139,-60.842,51.896,51.896
41.000000,-60.373,-60.842,51.193,51.427
42.000000,-60.373,-60.842,51.661,51.427
43.000000,-60.373,-60.842,51.427,51.427
44.000000,-60.842,-61.077,51.193,51.427
45.000000,-60.608,-60.608,51.427,51.193
46.000000,-60.373,-60.842,51.661,51.661
47.000000,-60.373,-60.842,51.427,51.661
48.000000,-60.608,-60.608,51.193,51.193
49.000000,-60.139,-61.077,51.193,51.193
50.000000,-60.373,-60.608,51.193,51.427
51.000000,-60.373,-60.608,51.193,51.427
52.000000,-60.373,-60.842,51.427,51.427
53.000000,-60.608,-60.842,51.193,51.427
54.000000,-60.608,-60.842,51.661,51.193
55.000000,-60.373,-60.842,51.193,51.427
56.000000,-60.608,-60.842,51.427,51.661
57.000000,-60.373,-60.842,50.958,51.193
58.000000,-60.373,-60.842,51.193,51.427
59.000000,-60.139,-60.842,51.427,51.427
61.000000,-60.373,-60.608,51.661,51.427
62.000000,-60.139,-60.608,51.193,51.193
63.000000,-60.373,-60.842,50.958,51.427
64.000000,-60.139,-60.842,51.193,51.427
65.000000,-60.608,-60.608,51.427,51.661
66.000000,-60.373,-61.077,51.427,51.193
67.000000,-60.373,-60.842,51.427,51.427
68.000000,-60.373,-60.842,51.193,51.427
69.000000,-60.608,-61.077,51.661,50.958
70.000000,-60.373,-60.842,51.661,51.193
71.000000,-60.373,-60.842,51.427,51.427
