time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-625.000,-625.000,-625.000,-625.000
0.699861,-625.000,-625.000,-625.000,-625.000
1.399860,-625.000,-625.000,-625.000,-625.000
2.099861,-625.000,-625.000,-625.000,-625.000
2.799859,-625.000,-625.000,-625.000,-625.000
3.499862,-625.000,-625.000,-625.000,-625.000
4.199860,-625.000,-625.000,-625.000,-625.000
4.899859,-625.000,-625.000,-625.000,-625.000
6.320999,-625.000,-625.000,-625.000,-625.000
7.320999,-625.000,-625.000,-625.000,-625.000
8.320999,-625.000,-625.000,-625.000,-625.000
9.320999,-625.000,-625.000,-625.000,-625.000
10.320999,-625.000,-625.000,-625.000,-625.000
11.320999,-625.000,-625.000,-625.000,-625.000
12.320999,-625.000,-625.000,-625.000,-625.000
13.320999,-625.000,-625.000,-625.000,-625.000
14.320999,-625.000,-625.000,-625.000,-625.000
15.320999,-625.000,-625.000,-625.000,-625.000
16.320999,-625.000,-625.000,-625.000,-625.000
17.320999,-625.000,-625.000,-625.000,-625.000
18.320999,-625.000,-625.000,-625.000,-625.000
19.320999,-625.000,-625.000,-625.000,-625.000
20.320999,-625.000,-625.000,-625.000,-625.000
21.320999,-625.000,-625.000,-625.000,-625.000
22.320999,-625.000,-625.000,-625.000,-625.000
23.320999,-625.000,-625.000,-625.000,-625.000
24.320999,-625.000,-625.000,-625.000,-625.000
25.320999,-625.000,-625.000,-625.000,-625.000
26.320999,-625.000,-625.000,-625.000,-625.000
27.320999,-625.000,-625.000,-625.000,-625.000
28.320999,-625.000,-625.000,-625.000,-625.000
29.320999,-625.000,-625.000,-625.000,-625.000
30.320999,-625.000,-625.000,-625.000,-625.000
31.320999,-625.000,-625.000,-625.000,-625.000
32.320999,-625.000,-625.000,-625.000,-625.000
33.320999,-625.000,-625.000,-625.000,-625.000
34.320999,-625.000,-625.000,-625.000,-625.000
35.320999,-625.000,-625.000,-625.000,-625.000
36.320999,-625.000,-625.000,-625.000,-625.000
37.320999,-625.000,-625.000,-625.000,-625.000
38.320999,-625.000,-625.000,-625.000,-625.000
39.320999,-625.000,-625.000,-625.000,-625.000
40.320999,-625.000,-625.000,-625.000,-625.000
41.320999,-625.000,-625.000,-625.000,-625.000
42.320999,-625.000,-625.000,-625.000,-625.000
43.320999,-625.000,-625.000,-625.000,-625.000
44.320999,-625.000,-625.000,-625.000,-625.000
45.320999,-625.000,-625.000,-625.000,-625.000
46.320999,-625.000,-625.000,-625.000,-625.000
