time_s,P1_high_psi,P2_high_psi,P3_high_psi,P4_high_psi
0.000000,-60.608,-60.842,-59.201,-59.436
1.000000,-60.842,-60.842,-59.201,-59.905
2.000000,-60.608,-60.373,-58.967,-59.670
3.000000,-60.608,-60.842,-59.201,-59.201
5.000000,-60.842,-60.842,-59.201,-59.670
7.000000,-60.608,-60.842,-59.201,-59.201
9.000000,-60.608,-60.608,-58.498,-58.967
10.000000,-60.373,-60.842,-58.967,-59.436
11.000000,-60.373,-60.842,-58.967,-59.436
12.000000,-60.139,-60.842,-58.733,-59.436
16.000000,-59.905,-60.608,-58.967,-59.201
17.000000,-60.842,-60.608,-59.436,-59.436
18.000000,-60.139,-60.373,-58.967,-59.670
19.000000,-60.608,-60.608,-58.733,-59.201
20.000000,-60.139,-59.905,-58.967,-59.201
21.000000,-60.608,-60.608,-58.967,-59.201
22.000000,-59.905,-60.608,-59.201,-59.436
23.000000,-60.608,-60.373,-58.967,-58.967
25.000000,-60.373,-60.842,-58.967,-59.436
26.000000,-60.842,-60.842,-58.967,-59.201
27.000000,-60.373,-60.608,-58.733,-59.201
28.000000,-60.608,-60.608,-58.967,-59.436
29.000000,-61.077,-60.842,-59.436,-59.201
30.000000,-60.608,-60.608,-59.201,-59.201
31.000000,-60.139,-61.311,-59.436,-59.436
32.000000,-60.373,-60.842,-59.201,-59.436
33.000000,-60.608,-60.842,-58.967,-59.436
34.000000,-60.608,-61.077,-59.436,-59.436
35.000000,-60.842,-60.842,-58.733,-59.201
36.000000,-60.608,-60.608,-58.733,-59.670
37.000000,-60.139,-60.373,-58.967,-59.436
38.000000,-60.842,-61.077,-58.967,-59.436
39.000000,-60.373,-60.842,-59.201,-59.436
40.000000,-60.139,-61.077,-58.967,-59.436
41.000000,-60.373,-60.842,-59.436,-59.436
42.000000,-60.842,-60.373,-58.967,-59.436
43.000000,-60.139,-60.608,-58.967,-59.436
44.000000,-60.139,-60.842,-59.201,-59.436
45.000000,-60.842,-60.842,-58.498,-59.436
46.000000,-60.842,-60.608,-59.201,-59.670
47.000000,-59.905,-60.608,-58.967,-59.436
48.000000,-60.608,-60.842,-58.733,-59.436
49.000000,-60.373,-60.608,-59.201,-59.436
50.000000,-60.373,-60.139,-58.967,-59.436
51.000000,-60.139,-61.077,-58.733,-59.436
52.000000,-60.373,-60.842,-58.967,-59.201
53.000000,-60.608,-60.608,-58.967,-59.436
54.000000,-60.373,-60.608,-59.436,-59.201
55.000000,-60.608,-60.608,-59.201,-59.670
56.000000,-60.139,-60.608,-58.967,-59.201
57.000000,-60.373,-60.842,-58.967,-59.436
58.000000,-60.608,-60.842,-59.201,-58.967
59.000000,-60.608,-60.842,-58.967,-58.967
60.000000,-60.373,-60.608,-58.967,-59.201
61.000000,-60.373,-61.077,-59.201,-59.201
62.000000,-60.373,-60.842,-58.967,-58.967
63.000000,-60.139,-60.842,-59.670,-59.201
64.000000,-60.842,-60.842,-59.201,-59.201
65.000000,-60.608,-60.608,-58.967,-59.201
66.000000,-60.373,-60.842,-59.436,-59.436
67.000000,-60.842,-60.842,-58.498,-58.967
68.000000,-60.842,-60.608,-59.201,-59.201
69.000000,-60.139,-60.608,-58.967,-59.670
70.000000,-60.608,-60.608,-58.967,-59.201
71.000000,-60.139,-60.842,-58.967,-59.201
72.000000,-60.608,-60.842,-59.201,-59.670
73.000000,-60.373,-60.608,-58.967,-59.201
74.000000,-60.139,-60.842,-58.967,-59.201
75.000000,-60.139,-60.608,-58.967,-59.436
76.000000,-60.842,-60.842,-58.967,-58.967
77.000000,-60.608,-60.608,-58.967,-59.436
78.000000,-60.842,-60.842,-58.967,-59.670
79.000000,-60.608,-60.373,-59.436,-59.201
80.000000,-60.139,-60.608,-58.967,-59.201
81.000000,-60.608,-60.373,-58.967,-59.201
82.000000,-60.373,-60.608,-58.733,-59.436
83.000000,-60.608,-60.842,-59.201,-59.201
84.000000,-60.373,-60.608,-58.967,-59.670
85.000000,-60.842,-60.608,-58.967,-58.967
86.000000,-60.608,-60.608,-58.967,-59.201
87.000000,-60.608,-61.077,-58.967,-59.201
88.000000,-60.373,-60.608,-58.967,-59.201
89.000000,-60.373,-60.842,-59.201,-59.201
90.000000,-60.139,-60.842,-58.967,-59.201
91.000000,-60.373,-60.608,-58.967,-58.967
92.000000,-60.842,-60.373,-59.201,-59.670
93.000000,-60.139,-60.608,-59.436,-59.436
94.000000,-60.608,-60.608,-58.967,-58.967
95.000000,-60.608,-61.077,-59.436,-59.201
96.000000,-60.139,-60.842,-58.967,-59.670
97.000000,-60.373,-60.608,-58.967,-59.201
98.000000,-60.608,-60.842,-59.201,-59.436
99.000000,-60.373,-60.842,-59.201,-59.436
100.000000,-60.139,-60.608,-59.436,-59.670
101.000000,-60.373,-60.842,-59.436,-59.436
102.000000,-60.373,-60.608,-59.201,-59.436
103.000000,-60.608,-60.608,-59.436,-59.201
104.000000,-60.608,-60.608,-59.201,-59.436
105.000000,-60.842,-60.842,-58.967,-59.436
106.000000,-60.373,-60.608,-59.436,-59.201
107.000000,-60.373,-60.139,-58.967,-59.436
108.000000,-60.608,-60.608,-58.967,-59.670
109.000000,-60.842,-60.842,-59.201,-59.201
110.000000,-60.139,-60.842,-58.967,-59.436
111.000000,-60.373,-61.077,-59.436,-58.967
112.000000,-60.373,-60.842,-58.967,-59.436
113.000000,-60.608,-60.842,-58.733,-59.436
114.000000,-60.139,-60.608,-59.201,-59.436
115.000000,-60.842,-60.842,-59.436,-59.670
116.000000,-60.608,-60.842,-59.436,-59.436
117.000000,-60.608,-60.608,-59.436,-59.436
118.000000,-60.373,-60.608,-59.436,-59.201
119.000000,-60.139,-60.608,-58.967,-59.201
120.000000,-60.842,-60.608,-59.201,-59.436
121.000000,-60.373,-61.077,-59.201,-58.967
122.000000,-60.373,-60.842,-58.967,-59.201
123.000000,-60.608,-60.842,-58.967,-59.201
124.000000,-60.373,-60.842,-58.967,-59.201
125.000000,-60.139,-60.842,-59.201,-59.201
126.000000,-60.842,-60.842,-59.436,-59.201
127.000000,-60.608,-60.608,-59.436,-59.201
128.000000,-60.842,-60.608,-59.436,-59.670
129.000000,-60.608,-60.608,-59.436,-59.201
130.000000,-60.608,-60.842,-59.201,-59.436
131.000000,-60.373,-60.842,-59.436,-59.436
132.000000,-60.842,-60.842,-59.201,-59.201
133.000000,-60.842,-60.608,-59.436,-59.436
134.000000,-60.608,-60.842,-58.967,-59.201
135.000000,-60.373,-60.608,-59.670,-59.670
136.000000,-60.608,-60.842,-59.201,-59.201
137.000000,-60.608,-60.608,-58.967,-59.905
138.000000,-60.373,-60.608,-58.967,-59.436
139.000000,-60.608,-60.608,-59.201,-59.201
140.000000,-60.373,-60.842,-58.733,-59.436
141.000000,-60.373,-60.608,-59.201,-59.436
142.000000,-60.608,-60.608,-58.967,-59.201
143.000000,-60.373,-60.842,-58.967,-59.436
144.000000,-60.608,-60.608,-59.201,-59.670
145.000000,-60.608,-60.608,-59.436,-59.670
146.000000,-61.077,-60.608,-59.201,-59.201
147.000000,-60.842,-60.608,-58.967,-59.436
148.000000,-60.139,-60.608,-58.967,-59.201
149.000000,-60.373,-60.842,-59.201,-59.201
150.000000,-60.608,-60.842,-59.436,-59.436
151.000000,-60.373,-60.608,-59.201,-59.436
152.000000,-60.608,-60.842,-59.201,-59.436
153.000000,-60.139,-60.608,-58.733,-58.967
154.000000,-60.608,-60.608,-58.967,-59.436
155.000000,-60.608,-60.842,-59.436,-59.670
156.000000,-60.842,-60.842,-58.967,-58.967
157.000000,-60.608,-60.608,-59.201,-58.967
158.000000,-60.842,-60.608,-59.670,-59.201
159.000000,-60.608,-60.608,-59.201,-59.201
160.000000,-60.373,-61.077,-59.436,-59.201
161.000000,-60.842,-60.842,-58.967,-58.967
162.000000,-60.373,-60.842,-59.436,-59.201
163.000000,-60.608,-60.842,-58.967,-59.436
164.000000,-60.139,-60.842,-59.436,-59.670
165.000000,-60.608,-60.842,-59.436,-59.201
166.000000,-60.608,-60.842,-59.201,-59.201
167.000000,-60.608,-60.842,-59.201,-59.201
168.000000,-60.373,-60.842,-59.201,-59.436
169.000000,-60.373,-60.842,-59.201,-59.670
170.000000,-60.373,-60.608,-59.201,-59.201
171.000000,-60.373,-60.608,-58.967,-59.201
172.000000,-60.842,-60.608,-59.201,-58.967
173.000000,-60.373,-60.842,-59.201,-59.436
174.000000,-60.608,-60.842,-59.201,-59.905
175.000000,-60.842,-60.608,-58.967,-59.905
176.000000,-60.139,-60.608,-59.201,-59.201
177.000000,-60.608,-60.373,-59.201,-59.201
178.000000,-60.373,-60.608,-59.201,-59.201
179.000000,-60.139,-60.608,-59.436,-59.436
180.000000,-60.373,-60.608,-59.201,-59.201
181.000000,-60.842,-60.608,-59.201,-59.201
182.000000,-60.842,-60.608,-59.670,-59.201
183.000000,-60.373,-60.842,-59.201,-59.201
184.000000,-60.608,-60.608,-59.201,-59.436
185.000000,-60.373,-60.608,-59.201,-59.670
186.000000,-60.373,-60.608,-59.201,-59.670
187.000000,-60.373,-60.608,-59.436,-59.201
188.000000,-60.608,-60.842,-59.436,-59.436
189.000000,-60.842,-60.608,-59.201,-59.201
190.000000,-60.608,-60.842,-59.201,-59.436
191.000000,-60.608,-60.608,-59.201,-59.201
192.000000,-61.077,-60.608,-59.201,-59.436
193.000000,-60.608,-60.608,-59.201,-59.201
194.000000,-60.373,-60.608,-58.967,-59.436
195.000000,-60.373,-60.842,-58.967,-59.201
196.000000,-60.608,-60.608,-59.201,-59.670
197.000000,-60.608,-60.842,-59.670,-59.436
198.000000,-60.373,-60.608,-59.201,-59.670
199.000000,-60.608,-60.842,-59.201,-59.201
200.000000,-60.373,-60.842,-58.967,-59.905
201.000000,-60.608,-60.608,-58.967,-59.201
202.000000,-60.608,-60.842,-58.967,-59.201
203.000000,-60.373,-60.842,-58.967,-59.201
204.000000,-60.842,-60.608,-59.201,-59.201
205.000000,-60.608,-60.842,-58.967,-59.436
206.000000,-60.842,-60.373,-59.436,-59.436
207.000000,-60.842,-60.608,-59.201,-59.201
208.000000,-60.608,-60.608,-59.201,-59.436
209.000000,-60.139,-60.608,-59.201,-59.436
210.000000,-60.373,-60.608,-58.967,-59.436
211.000000,-60.139,-60.608,-59.436,-59.201
212.000000,-60.608,-61.077,-58.967,-59.201
213.000000,-60.373,-60.608,-59.201,-59.436
214.000000,-60.608,-60.608,-59.436,-59.436
216.000000,-60.608,-60.842,-59.201,-59.436
218.000000,-60.139,-60.842,-59.201,-59.670
219.000000,-60.608,-60.842,-59.201,-59.670
220.000000,-60.373,-60.608,-58.967,-59.201
221.000000,-60.842,-60.373,-59.201,-59.436
222.000000,-60.373,-60.608,-59.436,-58.967
223.000000,-60.373,-60.842,-58.733,-59.201
224.000000,-60.608,-60.608,-59.436,-58.967
225.000000,-60.842,-60.373,-58.967,-59.436
226.000000,-60.373,-60.608,-59.201,-59.201
227.000000,-60.842,-60.842,-59.436,-59.670
228.000000,-60.608,-60.608,-59.436,-59.436
229.000000,-60.842,-60.373,-59.201,-59.201
230.000000,-60.373,-60.608,-58.967,-58.967
231.000000,-60.373,-60.608,-58.967,-59.436
232.000000,-60.608,-60.842,-58.967,-59.201
234.000000,-60.373,-60.373,-58.967,-59.201
235.000000,-60.842,-60.608,-58.967,-59.201
236.000000,-60.608,-60.608,-59.436,-59.436
237.000000,-60.842,-60.373,-59.201,-59.670
238.000000,-60.608,-60.842,-59.436,-59.201
239.000000,-60.842,-60.373,-58.967,-59.670
240.000000,-60.608,-60.842,-59.201,-59.201
241.000000,-60.608,-60.842,-59.201,-59.436
242.000000,-60.842,-60.608,-59.201,-59.201
243.000000,-60.139,-60.608,-59.201,-59.905
244.000000,-60.608,-60.608,-59.201,-59.436
245.000000,-60.842,-60.842,-59.201,-59.436
246.000000,-60.842,-60.842,-58.967,-59.201
248.000000,-60.608,-60.842,-59.436,-59.436
249.000000,-60.842,-60.842,-59.670,-59.436
250.000000,-60.373,-60.608,-59.436,-59.201
251.000000,-60.842,-60.842,-58.967,-59.436
252.000000,-60.608,-60.608,-59.201,-59.436
253.000000,-60.608,-60.842,-59.201,-59.436
254.000000,-60.608,-60.842,-59.201,-59.670
255.000000,-60.608,-60.608,-59.436,-59.201
256.000000,-60.608,-60.842,-59.436,-59.436
257.000000,-60.608,-60.608,-59.670,-58.967
258.000000,-60.608,-60.608,-59.201,-59.436
259.000000,-60.608,-60.608,-59.201,-59.436
260.000000,-60.608,-60.373,-59.201,-59.436
261.000000,-60.608,-60.608,-59.436,-59.436
262.000000,-60.373,-60.373,-59.201,-59.436
263.000000,-60.139,-60.608,-58.733,-59.436
264.000000,-60.842,-60.842,-59.201,-59.201
265.000000,-60.373,-60.608,-59.436,-59.670
266.000000,-60.373,-60.608,-58.967,-59.436
267.000000,-60.608,-60.842,-59.201,-59.436
268.000000,-60.608,-60.608,-59.201,-59.201
269.000000,-60.373,-60.608,-59.201,-59.436
270.000000,-60.608,-60.373,-59.201,-59.201
271.000000,-60.842,-60.608,-59.201,-59.436
272.000000,-60.139,-60.842,-59.670,-59.201
273.000000,-60.373,-60.608,-59.201,-58.967
274.000000,-60.608,-60.608,-59.436,-59.201
275.000000,-60.842,-60.842,-59.201,-59.670
276.000000,-60.608,-60.842,-59.436,-59.201
277.000000,-60.842,-60.608,-59.436,-59.436
278.000000,-60.608,-60.842,-59.436,-59.670
279.000000,-60.842,-61.077,-59.436,-59.201
280.000000,-60.608,-60.842,-59.201,-58.967
281.000000,-60.373,-60.842,-59.201,-59.436
282.000000,-60.608,-60.608,-59.436,-59.436
283.000000,-60.842,-60.608,-59.436,-59.436
284.000000,-60.608,-60.608,-59.201,-59.436
285.000000,-60.608,-60.842,-59.201,-59.905
286.000000,-60.608,-60.608,-59.436,-59.905
287.000000,-60.608,-60.842,-59.201,-59.670
288.000000,-60.373,-61.077,-59.201,-59.670
289.000000,-60.842,-60.842,-59.201,-59.436
290.000000,-60.608,-60.608,-59.201,-59.436
291.000000,-60.842,-60.608,-58.967,-59.436
292.000000,-60.608,-60.608,-58.967,-59.670
293.000000,-60.139,-60.842,-59.436,-59.436
294.000000,-60.373,-60.608,-59.436,-59.436
295.000000,-60.608,-60.842,-59.201,-59.201
296.000000,-60.842,-60.608,-59.201,-59.201
297.000000,-60.842,-60.842,-59.201,-59.670
298.000000,-60.608,-60.608,-59.436,-59.436
299.000000,-60.608,-60.842,-58.967,-59.436
300.000000,-60.608,-60.842,-58.967,-59.436
301.000000,-60.842,-60.608,-59.201,-59.201
302.000000,-60.139,-60.842,-59.670,-59.436
303.000000,-60.842,-60.608,-59.201,-59.436
304.000000,-60.608,-60.842,-59.436,-59.436
305.000000,-60.842,-60.608,-59.201,-59.436
306.000000,-60.373,-60.608,-58.967,-59.670
307.000000,-60.608,-60.842,-59.201,-59.201
308.000000,-60.373,-60.842,-59.201,-59.436
309.000000,-60.608,-60.842,-59.201,-58.967
311.000000,-60.373,-60.842,-59.436,-59.201
312.000000,-60.608,-60.608,-58.967,-59.436
313.000000,-60.608,-60.608,-58.967,-59.436
314.000000,-60.373,-60.842,-59.436,-59.670
316.000000,-60.608,-60.842,-59.436,-59.436
317.000000,-60.373,-60.842,-59.436,-59.670
318.000000,-60.608,-60.608,-58.733,-59.436
319.000000,-60.842,-60.842,-59.436,-59.905
320.000000,-60.842,-60.608,-58.967,-59.201
322.000000,-60.608,-60.842,-58.967,-59.201
323.000000,-60.608,-60.608,-59.201,-59.670
324.000000,-60.842,-60.373,-59.436,-59.670
325.000000,-60.842,-60.608,-59.436,-59.670
326.000000,-60.608,-60.608,-59.201,-59.201
327.000000,-60.608,-60.373,-58.967,-58.967
328.000000,-60.842,-60.842,-59.201,-59.436
329.000000,-60.608,-60.373,-59.436,-59.670
330.000000,-60.139,-60.608,-59.436,-59.670
331.000000,-59.905,-60.842,-59.670,-59.436
332.000000,-60.373,-60.608,-59.436,-59.670
333.000000,-60.608,-60.842,-59.436,-59.436
334.000000,-60.608,-60.608,-59.436,-59.436
335.000000,-60.608,-60.608,-59.670,-59.201
336.000000,-60.842,-60.608,-59.201,-59.436
337.000000,-60.842,-60.608,-59.201,-59.201
338.000000,-60.373,-60.608,-59.670,-58.967
339.000000,-60.373,-60.608,-59.436,-58.967
340.000000,-60.139,-60.842,-58.967,-58.967
341.000000,-60.608,-60.608,-59.201,-59.670
342.000000,-60.608,-60.842,-59.436,-59.201
343.000000,-60.608,-60.842,-59.201,-59.436
344.000000,-60.842,-60.608,-59.436,-59.436
345.000000,-60.608,-60.608,-59.436,-59.436
346.000000,-60.842,-60.842,-59.436,-59.670
347.000000,-60.842,-60.608,-59.201,-59.670
348.000000,-60.373,-60.608,-58.967,-59.201
349.000000,-60.608,-60.608,-59.201,-59.436
350.000000,-60.608,-60.842,-59.201,-59.670
351.000000,-60.608,-60.842,-59.670,-59.436
352.000000,-60.373,-60.842,-58.967,-59.201
353.000000,-60.608,-60.608,-59.670,-59.436
354.000000,-60.139,-60.842,-59.201,-59.670
355.000000,-60.608,-60.608,-58.967,-59.670
356.000000,-60.373,-60.842,-59.436,-58.967
357.000000,-60.842,-60.842,-59.201,-59.201
358.000000,-60.608,-60.842,-59.436,-59.670
359.000000,-60.842,-60.842,-59.436,-59.670
360.000000,-60.608,-60.842,-59.201,-59.201
361.000000,-60.139,-60.608,-59.201,-59.436
362.000000,-60.373,-60.608,-58.967,-59.201
363.000000,-60.139,-60.373,-59.201,-58.733
364.000000,-60.608,-60.608,-59.201,-59.201
365.000000,-60.608,-60.842,-59.201,-59.436
366.000000,-60.608,-60.608,-58.967,-59.436
367.000000,-60.373,-60.608,-59.201,-59.436
368.000000,-60.842,-60.608,-59.201,-59.201
369.000000,-60.842,-60.373,-58.733,-59.436
370.000000,-60.608,-60.608,-59.201,-59.201
371.000000,-60.608,-60.842,-59.436,-59.436
372.000000,-60.608,-60.842,-59.201,-59.436
373.000000,-60.608,-60.608,-59.201,-59.201
